,assortativity,purity,kind
1359,0.0,0.8679661016949153,culture
1360,0.0,0.839819182389937,culture
1361,0.0,0.7907961603613778,culture
1362,0.0,0.8916083916083917,culture
1363,-2.2205460693426223e-16,0.9227941176470589,culture
1364,0.0,0.8388157894736842,culture
1365,0.0,0.8862275449101796,culture
1366,0.0,0.9240990171095741,culture
1367,0.0,0.8712574850299402,culture
1368,0.0,0.8728813559322034,culture
1369,0.0,0.880661231884058,culture
1370,0.0,0.9302155849988771,culture
1371,0.0,0.917910447761194,culture
1372,0.0,0.8025377815796977,culture
1373,0.0,0.9125,culture
1374,0.0,0.9117647058823529,culture
1375,0.0,0.8205095213587237,culture
1376,0.0,0.9082278481012658,culture
1377,-2.220672625377788e-16,0.8944912703190849,culture
1378,0.0,0.8905372894947875,culture
1379,-2.220672625377788e-16,0.7987012987012987,culture
1380,0.0,0.9245423057892133,culture
1381,0.0,0.9245388833499502,culture
1382,0.0,0.8301886792452831,culture
1383,0.0,0.8394708128750682,culture
1384,0.0,0.847972972972973,culture
1385,0.0,0.869836400817996,culture
1386,0.0,0.8544072948328267,culture
1387,0.0,0.9084967320261438,culture
1388,0.0,0.9087837837837838,culture
1389,0.0,0.9277674992291088,culture
1390,0.0,0.8682983682983683,culture
1391,0.0,0.8745988446726572,culture
1392,-2.2205460693426223e-16,0.8288461538461538,culture
1393,-2.2205460693426223e-16,0.875,culture
1394,0.0,0.8935265911072363,culture
1395,0.0,0.8400000000000001,culture
1396,0.0,0.8806451612903226,culture
1397,0.0,0.7766812865497076,culture
1398,0.0,0.9149556048834628,culture
1399,0.0,0.9276923076923076,culture
1400,0.0,0.9196428571428572,culture
1401,0.0,0.8312545854732208,culture
1402,0.0,0.8885327635327636,culture
1403,0.0,0.8301842229570147,culture
1404,0.0,0.8519553072625698,culture
1405,0.0,0.8814598540145986,culture
1406,0.0,0.8607954545454546,culture
1407,0.0,0.8848920863309353,culture
1408,0.0,0.9185714285714286,culture
1409,0.0,0.7910919540229886,culture
1410,0.0,0.8974358974358974,culture
1411,0.0,0.8629072681704261,culture
1412,0.0,0.8757763975155279,culture
1413,0.0,0.7894736842105263,culture
1414,0.0,0.8144349845201238,culture
1415,2.220547425593702e-16,0.8365384615384616,culture
1416,0.0,0.8839245621912888,culture
1417,0.0,0.8323997641509434,culture
1418,0.0,0.9036144578313253,culture
1419,0.0,0.8674242424242424,culture
1420,0.0,0.9272030651340997,culture
1421,0.0,0.7979020979020979,culture
1422,0.0,0.8384615384615385,culture
1423,0.0,0.9047932330827068,culture
1424,0.0,0.9233193277310925,culture
1425,0.0,0.9320947414167753,culture
1426,0.0,0.8342857142857143,culture
1427,0.0,0.7246376811594203,culture
1428,0.0,0.848731884057971,culture
1429,0.0,0.9089262187088274,culture
1430,0.0,0.9187234042553192,culture
1431,0.0,0.8346063454759107,culture
1432,0.0,0.9096035543403964,culture
1433,0.0,0.8798701298701299,culture
1434,0.0,0.8992591068121012,culture
1435,0.0,0.9018939393939394,culture
1436,0.0,0.8645104895104895,culture
1437,0.0,0.866155758077879,culture
1438,0.0,0.8834208723452843,culture
1439,0.0,0.8469236471460341,culture
1440,0.0,0.9429530201342282,culture
1441,0.0,0.8352272727272727,culture
1442,0.0,0.9135802469135803,culture
1443,0.0,0.8333333333333334,culture
1444,0.0,0.8873521959459459,culture
1445,0.0,0.8968652037617555,culture
1446,0.0,0.8903508771929824,culture
1447,0.0,0.7997892518440464,culture
1448,0.0,0.7467924528301887,culture
1449,0.0,0.9152435167615434,culture
1450,0.0,0.9425675675675675,culture
1451,0.0,0.8424882629107981,culture
1452,0.0,0.9396135265700483,culture
1453,0.0,0.8353544776119404,culture
1454,0.0,0.8702616776718024,culture
1455,0.0,0.8854166666666667,culture
1456,2.2208516101725503e-16,0.9440140195535879,culture
1457,0.0,0.8648373983739837,culture
1458,-2.2205460693426223e-16,0.8427412814274129,culture
1459,0.0,0.8410404624277457,culture
1460,0.0,0.8056070435588507,culture
1461,0.0,0.8135135135135135,culture
1462,0.0,0.8692827442827442,culture
1463,0.0,0.9183046683046683,culture
1464,-2.220672625377788e-16,0.8526406581740976,culture
1465,-2.2205460693426223e-16,0.8329787234042554,culture
1466,0.0,0.8772321428571428,culture
1467,0.0,0.8414634146341464,culture
1468,0.0,0.8378378378378378,culture
1469,0.0,0.8998211091234347,culture
1470,0.0,0.6169244767970883,culture
1471,0.0,0.9409722222222222,culture
1472,0.0,0.8430232558139534,culture
1473,0.0,0.8154527559055118,culture
1474,0.0,0.8256373256373256,culture
1475,0.0,0.8592672413793103,culture
1476,0.0,0.8613460183227625,culture
1477,0.0,0.8522232734153263,culture
1478,0.0,0.7840054260697991,culture
1479,0.0,0.9087169751621579,culture
1480,0.0,0.8511754068716094,culture
1481,0.0,0.8873626373626373,culture
1482,0.0,0.9311594202898551,culture
1483,0.0,0.8333333333333333,culture
1484,0.0,0.8685195583005803,culture
1485,0.0,0.8285061891599568,culture
1486,0.0,0.8104575163398693,culture
1487,0.0,0.7401960784313726,culture
1488,0.0,0.9041305456399796,culture
1489,0.0,0.9118788819875776,culture
1490,-2.2205460693426223e-16,0.7967144304530323,culture
1491,0.0,0.7956095481670928,culture
1492,0.0,0.8692540600055051,culture
1493,0.0,0.8306982872200264,culture
1494,0.0,0.8474136388043674,culture
1495,0.0,0.9076433121019108,culture
1496,0.0,0.8220108695652173,culture
1497,0.0,0.8061538461538462,culture
1498,0.0,0.8442168489142152,culture
1499,0.0,0.9101697851697852,culture
1500,0.0,0.9120065789473684,culture
1501,0.0,0.8862154794358185,culture
1502,0.0,0.9124087591240876,culture
1503,0.0,0.9273130393096836,culture
1504,0.0,0.8742340239276335,culture
1505,0.0,0.886335403726708,culture
1506,0.0,0.8648648648648649,culture
1507,0.0,0.6426147704590819,culture
1508,0.0,0.8510582010582011,culture
1509,0.0,0.8815397350993377,culture
1510,0.0,0.8065716852778848,culture
1511,0.0,0.8114853896103896,culture
1512,0.0,0.9436966275872051,culture
1513,0.0,0.8684169644244213,culture
1514,0.0,0.933492545954552,culture
1515,0.0,0.872983870967742,culture
1516,0.0,0.901840490797546,culture
1517,0.0,0.8949315068493151,culture
1518,0.0,0.8747936984246061,culture
1519,0.0,0.8515361558636193,culture
1520,0.0,0.8121100623900176,culture
1521,0.0,0.9327924066135946,culture
1522,0.0,0.7938311688311688,culture
1523,0.0,0.8472145615002757,culture
1524,0.0,0.8731065639117725,culture
1525,0.0,0.9231427593289969,culture
1526,0.0,0.8721084670724959,culture
1527,0.0,0.89235391628678,culture
1528,0.0,0.8832082551594747,culture
1529,0.0,0.8083890746934226,culture
1530,0.0,0.8885944700460829,culture
1531,0.0,0.8968276249298147,culture
1532,0.0,0.8315972222222222,culture
1533,0.0,0.9297933938676142,culture
1534,-2.220672625377788e-16,0.85,culture
1535,0.0,0.8921986705129813,culture
1536,0.0,0.9096774193548387,culture
1537,0.0,0.8525974025974026,culture
1538,0.0,0.823699421965318,culture
1539,0.0,0.7263513513513513,culture
1540,0.0,0.8314606741573034,culture
1541,0.0,0.8531073446327684,culture
1542,0.0,0.9335413232870262,culture
1543,0.0,0.8265285996055227,culture
1544,0.0,0.8535249285487456,culture
1545,0.0,0.8688063063063063,culture
1546,0.0,0.8492788461538461,culture
1547,0.0,0.943089430894309,culture
1548,2.220547425593702e-16,0.940537084398977,culture
1549,0.0,0.8488888888888889,culture
1550,0.0,0.8531289910600255,culture
1551,0.0,0.9372252747252747,culture
1552,0.0,0.8463687150837989,culture
1553,0.0,0.8099937343358397,culture
1554,0.0,0.9144736842105263,culture
1555,0.0,0.9342105263157895,culture
1556,-2.2205460693426223e-16,0.8428571428571427,culture
1557,0.0,0.9006734006734007,culture
1558,0.0,0.9254429133858268,culture
1559,-2.2205460693426223e-16,0.8809389140271493,culture
1560,0.0,0.8943661971830985,culture
1561,0.0,0.8940397350993378,culture
1562,0.0,0.9029269602577874,culture
1563,0.0,0.8522727272727273,culture
1564,0.0,0.8832607116920842,culture
1565,0.0,0.9659090909090908,culture
1566,0.0,0.8215180809165772,culture
1567,2.220547425593702e-16,0.8816568047337279,culture
1568,0.0,0.8354166666666667,culture
1569,0.0,0.8966165413533834,culture
1570,0.0,0.8757961783439491,culture
1571,0.0,0.788055981595092,culture
1572,0.0,0.9326923076923077,culture
1573,0.0,0.8830985915492957,culture
1574,2.220547425593702e-16,0.8391696217494089,culture
1575,0.0,0.8188164072152211,culture
1576,0.0,0.9084321475625824,culture
1577,0.0,0.8682170542635659,culture
1578,0.0,0.7802197802197802,culture
1579,0.0,0.9010204081632653,culture
1580,0.0,0.9018987341772151,culture
1581,0.0,0.9218698921216084,culture
1582,0.0,0.9188605512134924,culture
1583,0.0,0.7938243191407748,culture
1584,0.0,0.8902267710214731,culture
1585,-2.2205460693426223e-16,0.8320420586607638,culture
1586,0.0,0.9105960264900662,culture
1587,-2.2205460693426223e-16,0.8796324043552093,culture
1588,0.0,0.9130061115355232,culture
1589,0.0,0.8313230994152047,culture
1590,0.0,0.7001488095238095,culture
1591,0.0,0.9146623496762257,culture
1592,0.0,0.841025641025641,culture
1593,0.0,0.9049079754601227,culture
1594,0.0,0.7862511052166226,culture
1595,0.0,0.919876283846872,culture
1596,0.0,0.896914047709201,culture
1597,0.0,0.8353896103896103,culture
1598,0.0,0.8509557945041816,culture
1599,0.0,0.9428571428571428,culture
1600,0.0,0.8244843391902215,culture
1601,0.0,0.796498599439776,culture
1602,0.0,0.875,culture
1603,0.0,0.8835777126099706,culture
1604,0.0,0.8389866895663375,culture
1605,0.0,0.8945012787723785,culture
1606,0.0,0.9105960264900662,culture
1607,0.0,0.8020325203252032,culture
1608,0.0,0.8415849673202614,culture
1609,0.0,0.8895705521472392,culture
1610,0.0,0.8356209150326798,culture
1611,0.0,0.9116093102955876,culture
1612,0.0,0.8490868954445113,culture
1613,0.0,0.902593869036822,culture
1614,0.0,0.8392062949024974,culture
1615,0.0,0.8976377952755905,culture
1616,0.0,0.8627450980392157,culture
1617,0.0,0.8597870182555781,culture
1618,0.0,0.8936078936078936,culture
1619,0.0,0.6922290388548057,culture
1620,0.0,0.8765432098765432,culture
1621,0.0,0.9026084010840109,culture
1622,0.0,0.8771929824561404,culture
1623,0.0,0.7917575961054222,culture
1624,0.0,0.8943310657596372,culture
1625,0.0,0.7507732755954222,culture
1626,0.0,0.9131292517006803,culture
1627,0.0,0.8831531531531531,culture
1628,0.0,0.9081632653061225,culture
1629,0.0,0.8901652039235932,culture
1630,0.0,0.9305555555555556,culture
1631,0.0,0.8885350318471338,culture
1632,0.0,0.8648648648648649,culture
1633,0.0,0.8673504273504273,culture
1634,0.0,0.9410403050108932,culture
1635,0.0,0.9440559440559441,culture
1636,0.0,0.6929398148148148,culture
1637,0.0,0.855952380952381,culture
1638,0.0,0.8494789970693586,culture
1639,0.0,0.88997113997114,culture
1640,0.0,0.7954838709677419,culture
1641,0.0,0.895333904109589,culture
1642,0.0,0.8166014776184267,culture
1643,0.0,0.8380681818181819,culture
1644,0.0,0.8306693306693307,culture
1645,0.0,0.7918831168831169,culture
1646,0.0,0.7898188994659856,culture
1647,0.0,0.9177552652625967,culture
1648,0.0,0.8820874797500579,culture
1649,0.0,0.8185903500473037,culture
1650,0.0,0.7385589094449854,culture
1651,-2.2205460693426223e-16,0.9155844155844156,culture
1652,0.0,0.8515144863915716,culture
1653,0.0,0.8216426858513189,culture
1654,0.0,0.8895705521472392,culture
1655,0.0,0.9161676646706587,culture
1656,0.0,0.8473239885313795,culture
1657,0.0,0.8255813953488372,culture
1658,0.0,0.8105442176870749,culture
1659,0.0,0.8628956069910251,culture
1660,0.0,0.9312977099236641,culture
1661,0.0,0.9155405405405406,culture
1662,0.0,0.8515037593984962,culture
1663,0.0,0.8513777267508611,culture
1664,0.0,0.7939560439560439,culture
1665,0.0,0.7797435897435898,culture
1666,0.0,0.9063620071684588,culture
1667,0.0,0.8683057115463635,culture
1668,0.0,0.884926854754441,culture
1669,0.0,0.6383390705679862,culture
1670,0.0,0.755252606255012,culture
1671,0.0,0.8287405052110934,culture
1672,0.0,0.9270833333333333,culture
1673,0.0,0.8099415204678362,culture
1674,0.0,0.9618055555555556,culture
1675,0.0,0.875194660734149,culture
1676,0.0,0.8981900452488687,culture
1677,0.0,0.8401209677419355,culture
1678,0.0,0.8716781676699457,culture
1679,0.0,0.7791811846689896,culture
1680,0.0,0.8939771030363365,culture
1681,0.0,0.8476535301490042,culture
1682,0.0,0.8767755026747832,culture
1683,-2.2205460693426223e-16,0.8705376344086022,culture
1684,-2.2205460693426223e-16,0.8912280701754386,culture
1685,0.0,0.8417553191489362,culture
1686,0.0,0.812570303712036,culture
1687,0.0,0.8852941176470588,culture
1688,0.0,0.9014084507042254,culture
1689,0.0,0.8791946308724832,culture
1690,0.0,0.8843537414965986,culture
1691,0.0,0.8864734299516908,culture
1692,0.0,0.830441467164507,culture
1693,0.0,0.6847290640394088,culture
1694,2.220547425593702e-16,0.7893480632842335,culture
1695,0.0,0.9314982796371598,culture
1696,0.0,0.9276405104534347,culture
1697,0.0,0.849112426035503,culture
1698,0.0,0.8647058823529412,culture
1699,0.0,0.7840447154471545,culture
1700,0.0,0.7937965260545906,culture
1701,0.0,0.8139311668723432,culture
1702,0.0,0.9091661649608669,culture
1703,0.0,0.8980891719745223,culture
1704,0.0,0.8302816901408451,culture
1705,0.0,0.895320197044335,culture
1706,0.0,0.8330023171135386,culture
1707,0.0,0.8183760683760684,culture
1708,0.0,0.9276273022751896,culture
1709,0.0,0.8210305281860766,culture
1710,0.0,0.8832335329341318,culture
1711,0.0,0.9100732600732601,culture
1712,0.0,0.8535031847133758,culture
1713,0.0,0.8690476190476191,culture
1714,0.0,0.8482332907620264,culture
1715,0.0,0.8724120082815735,culture
1716,0.0,0.7228584516720109,culture
1717,0.0,0.7797186932849365,culture
1718,0.0,0.9387755102040816,culture
1719,0.0,0.8523401450230719,culture
1720,0.0,0.8737980769230769,culture
1721,0.0,0.8388571428571429,culture
1722,0.0,0.9145392278953923,culture
1723,0.0,0.9113612836438922,culture
1724,0.0,0.842246835443038,culture
1725,0.0,0.7664634146341464,culture
1726,0.0,0.7895752895752897,culture
1727,0.0,0.9306569343065694,culture
1728,-2.220672625377788e-16,0.8341069849690539,culture
1729,0.0,0.9334771068347711,culture
1730,0.0,0.833497375328084,culture
1731,0.0,0.8819875776397516,culture
1732,0.0,0.8906514708147235,culture
1733,-2.2205460693426223e-16,0.85,culture
1734,0.0,0.8404761904761905,culture
1735,0.0,0.8472706155632985,culture
1736,0.0,0.8076923076923077,culture
1737,0.0,0.8322784810126582,culture
1738,0.0,0.8952095808383234,culture
1739,0.0,0.8939636752136753,culture
1740,0.0,0.9558823529411764,culture
1741,0.0,0.7951515151515152,culture
1742,0.0,0.8741721854304636,culture
1743,0.0,0.8344252531268612,culture
1744,0.0,0.893970893970894,culture
1745,0.0,0.798411200251691,culture
1746,0.0,0.8729397662571172,culture
1747,0.0,0.8194444444444444,culture
1748,0.0,0.8320070733863838,culture
1749,0.0,0.806582092296378,culture
1750,0.0,0.831986531986532,culture
1751,0.0,0.8347485847485847,culture
1752,0.0,0.8319049474094273,culture
1753,0.0,0.8908045977011494,culture
1754,0.0,0.7984084880636605,culture
1755,0.0,0.8021008403361345,culture
1756,0.0,0.8477453580901857,culture
1757,0.0,0.8706566661564366,culture
1758,0.0,0.8753030303030302,culture
1759,0.0,0.925531914893617,culture
1760,0.0,0.8412698412698413,culture
1761,0.0,0.9292881484286255,culture
1762,0.0,0.8342857142857143,culture
1763,-2.2205460693426223e-16,0.910530679933665,culture
1764,0.0,0.8895705521472392,culture
1765,0.0,0.8320000000000001,culture
1766,0.0,0.8759124087591241,culture
1767,0.0,0.8265306122448979,culture
1768,0.0,0.6574509803921569,culture
1769,0.0,0.8957201086956521,culture
1770,0.0,0.8628900949796472,culture
1771,0.0,0.8668639053254438,culture
1772,0.0,0.8141935483870968,culture
1773,0.0,0.7977333845562813,culture
1774,0.0,0.8655913978494624,culture
1775,0.0,0.8175581395348838,culture
1776,0.0,0.827922077922078,culture
1777,0.0,0.7335209946047385,culture
1778,0.0,0.7198017757588271,culture
1779,0.0,0.7794746103569632,culture
1780,0.0,0.8333333333333333,culture
1781,0.0,0.8202247191011236,culture
1782,0.0,0.8671783625730993,culture
1783,0.0,0.9069023569023569,culture
1784,0.0,0.8885350318471338,culture
1785,0.0,0.9463887257780388,culture
1786,0.0,0.8700458906967042,culture
1787,-2.2205460693426223e-16,0.8635318704284222,culture
1788,0.0,0.7988165680473374,culture
1789,0.0,0.731162196679438,culture
1790,-2.2205460693426223e-16,0.8537234042553192,culture
1791,0.0,0.9208937198067633,culture
1792,0.0,0.8577956989247312,culture
1793,0.0,0.8114379551620734,culture
1794,0.0,0.7657582020149832,culture
1795,0.0,0.8519437551695617,culture
1796,0.0,0.8144243641231592,culture
1797,0.0,0.8212121212121213,culture
1798,0.0,0.7576027397260274,culture
1799,0.0,0.8672248803827751,culture
1800,0.0,0.8603298611111111,culture
1801,0.0,0.8403614457831325,culture
1802,2.220547425593702e-16,0.8716577540106951,culture
1803,0.0,0.8583333333333334,culture
1804,0.0,0.8392517438173748,culture
1805,0.0,0.8441558441558441,culture
1806,0.0,0.8849315068493151,culture
1807,0.0,0.8400000000000001,culture
1808,0.0,0.8301886792452831,culture
1809,0.0,0.9290540540540541,culture
1810,0.0,0.7963917525773196,culture
1811,0.0,0.775191570881226,culture
1812,0.0,0.9053900709219859,culture
1813,0.0,0.8633107088989442,culture
1814,0.0,0.8276143790849673,culture
1815,0.0,0.8702477311748835,culture
1816,0.0,0.8669296987087518,culture
1817,0.0,0.9031279178338002,culture
1818,0.0,0.9201002834096359,culture
1819,0.0,0.7666666666666666,culture
1820,0.0,0.9203961848862803,culture
1821,0.0,0.6957436478394563,culture
1822,0.0,0.8158953722334004,culture
1823,0.0,0.863013698630137,culture
1824,0.0,0.8960470984020186,culture
1825,0.0,0.8300844704353476,culture
1826,2.220547425593702e-16,0.8426966292134832,culture
1827,0.0,0.8499713958810069,culture
1828,0.0,0.8636363636363636,culture
1829,2.220547425593702e-16,0.8791666666666667,culture
1830,0.0,0.868095238095238,culture
1831,0.0,0.9014884449667059,culture
1832,0.0,0.8085714285714285,culture
1833,0.0,0.8544314971751412,culture
1834,0.0,0.6427902621722847,culture
1835,0.0,0.868452380952381,culture
1836,0.0,0.8997196107537522,culture
1837,0.0,0.8735294117647059,culture
1838,0.0,0.8566666666666667,culture
1839,0.0,0.8661873840445269,culture
1840,2.220547425593702e-16,0.8018707482993197,culture
1841,0.0,0.8476774895137487,culture
1842,0.0,0.8493558776167471,culture
1843,0.0,0.8663625776397516,culture
1844,0.0,0.8467908902691512,culture
1845,0.0,0.8851633505281258,culture
1846,0.0,0.8295075897815624,culture
1847,0.0,0.8606060606060606,culture
1848,0.0,0.8882629107981221,culture
1849,0.0,0.7997291021671826,culture
1850,0.0,0.9284615384615384,culture
1851,0.0,0.7602941176470588,culture
1852,0.0,0.858323494687131,culture
1853,0.0,0.8986742424242424,culture
1854,0.0,0.7510538994278831,culture
1855,2.220547425593702e-16,0.9522058823529411,culture
1856,0.0,0.9103187919463087,culture
1857,0.0,0.8397435897435898,culture
1858,0.0,0.8556286549707601,culture
1859,0.0,0.8490566037735849,culture
1860,0.0,0.8242424242424242,culture
1861,0.0,0.85,culture
1862,0.0,0.9020833333333333,culture
1863,0.0,0.9353864734299517,culture
1864,0.0,0.826797385620915,culture
1865,0.0,0.7416439953361835,culture
1866,0.0,0.9170426935091982,culture
1867,0.0,0.8986704270749395,culture
1868,0.0,0.9235194077631053,culture
1869,0.0,0.9178942560237524,culture
1870,0.0,0.9079754601226994,culture
1871,0.0,0.8292621716580224,culture
1872,0.0,0.8680883472962682,culture
1873,0.0,0.8551470588235295,culture
1874,0.0,0.9034914361001317,culture
1875,0.0,0.8535031847133758,culture
1876,0.0,0.8669667416854213,culture
1877,0.0,0.8797540208136234,culture
1878,0.0,0.8650974025974026,culture
1879,0.0,0.8797619047619047,culture
1880,0.0,0.9440298507462687,culture
1881,0.0,0.8197674418604651,culture
1882,0.0,0.7875320576050503,culture
1883,0.0,0.9032939189189189,culture
1884,-2.2205460693426223e-16,0.9196778711484594,culture
1885,0.0,0.9058528428093646,culture
1886,0.0,0.8857654121450012,culture
1887,-2.220672625377788e-16,0.7541478129713424,culture
1888,0.0,0.8727364185110664,culture
1889,0.0,0.8751506024096386,culture
1890,0.0,0.8612716763005781,culture
1891,0.0,0.8491289198606272,culture
1892,0.0,0.88,culture
1893,-2.2205460693426223e-16,0.9227124183006536,culture
1894,0.0,0.8617210024395653,culture
1895,0.0,0.8099698535745047,culture
1896,0.0,0.8962264150943396,culture
1897,0.0,0.8474539069359086,culture
1898,0.0,0.9119164619164619,culture
1899,0.0,0.8533062161034627,culture
1900,0.0,0.9301045166106756,culture
1901,0.0,0.7650124069478907,culture
1902,0.0,0.9259259259259259,culture
1903,0.0,0.8104710595386102,culture
1904,0.0,0.8492063492063492,culture
1905,0.0,0.828125,culture
1906,0.0,0.8935897435897436,culture
1907,0.0,0.9006211180124224,culture
1908,0.0,0.9390479876160991,culture
1909,0.0,0.9261270644249368,culture
1910,2.220547425593702e-16,0.9352122015915119,culture
1911,0.0,0.8783783783783784,culture
1912,0.0,0.8178451178451178,culture
1913,0.0,0.8826043237807943,culture
1914,0.0,0.8657089765580332,culture
1915,0.0,0.8993506493506493,culture
1916,0.0,0.8308886971527178,culture
1917,0.0,0.8508771929824561,culture
1918,0.0,0.9183578477006145,culture
1919,0.0,0.8662613981762918,culture
1920,0.0,0.9186373873873874,culture
1921,-2.2205460693426223e-16,0.7752982311805842,culture
1922,0.0,0.8844690418540297,culture
1923,0.0,0.9384057971014492,culture
1924,0.0,0.8679475272811702,culture
1925,0.0,0.8137362637362637,culture
1926,0.0,0.8346063454759107,culture
1927,0.0,0.8642857142857143,culture
1928,0.0,0.8166666666666667,culture
1929,0.0,0.8468265867066467,culture
1930,0.0,0.7339799476896252,culture
1931,0.0,0.830639948287007,culture
1932,0.0,0.8806451612903226,culture
1933,0.0,0.8580904028824108,culture
1934,0.0,0.8354037267080745,culture
1935,0.0,0.8652694610778443,culture
1936,0.0,0.8570608495981631,culture
1937,0.0,0.8803953399541635,culture
1938,0.0,0.8594771241830066,culture
1939,0.0,0.8653679653679653,culture
1940,0.0,0.9334091181045829,culture
1941,0.0,0.9103923647932131,culture
1942,0.0,0.8372386445565969,culture
1943,0.0,0.8203592814371258,culture
1944,0.0,0.8806849315068492,culture
1945,0.0,0.8915356151711378,culture
1946,0.0,0.9030539772727273,culture
1947,0.0,0.8838852097130243,culture
1948,0.0,0.845787925964366,culture
1949,0.0,0.8727226720647774,culture
1950,0.0,0.7825488576933664,culture
1951,0.0,0.8322784810126582,culture
1952,0.0,0.8857026143790849,culture
1953,0.0,0.8631161971830985,culture
1954,0.0,0.8928717320261438,culture
1955,0.0,0.8054054054054054,culture
1956,0.0,0.8819875776397516,culture
1957,0.0,0.9098200899550225,culture
1958,0.0,0.8171328671328671,culture
1959,0.0,0.8874785591766724,culture
1960,0.0,0.8325288438898046,culture
1961,0.0,0.9030172413793103,culture
1962,0.0,0.890791954745443,culture
1963,0.0,0.8608363309352518,culture
1964,0.0,0.8787106778910058,culture
1965,0.0,0.9259146341463416,culture
1966,0.0,0.9328522504892367,culture
1967,0.0,0.9088095238095238,culture
1968,0.0,0.8451754385964912,culture
1969,0.0,0.8634243837441706,culture
1970,0.0,0.874251497005988,culture
1971,2.220547425593702e-16,0.9136973180076629,culture
1972,0.0,0.8701388888888889,culture
1973,0.0,0.848433734939759,culture
1974,2.220547425593702e-16,0.874277627078665,culture
1975,-2.2205460693426223e-16,0.8093629343629343,culture
1976,0.0,0.8770186335403727,culture
1977,0.0,0.8405172413793103,culture
1978,0.0,0.8452965235173824,culture
1979,0.0,0.9006410256410257,culture
1980,0.0,0.8375670840787119,culture
1981,0.0,0.8448057432432432,culture
1982,0.0,0.7320564516129032,culture
1983,0.0,0.800891181988743,culture
1984,0.0,0.8827503974562798,culture
1985,2.220547425593702e-16,0.9093803385618885,culture
1986,0.0,0.8858024691358024,culture
1987,0.0,0.8408353609083536,culture
1988,0.0,0.8923809523809524,culture
1989,0.0,0.8084608843537415,culture
1990,0.0,0.8318361086765995,culture
1991,0.0,0.853925353925354,culture
1992,0.0,0.9290780141843972,culture
1993,0.0,0.8931821014583075,culture
1994,0.0,0.9292989305720591,culture
1995,0.0,0.8443708609271523,culture
1996,0.0,0.9150243309002433,culture
1997,0.0,0.8657142857142857,culture
1998,0.0,0.92113137646053,culture
1999,0.0,0.6762566137566137,culture
2000,2.220682066049765e-16,0.8550107887796692,sports
2001,0.0,0.925,sports
2002,0.0,0.9891304347826086,sports
2003,0.0,0.9715804913824715,sports
2004,0.0,0.9400921658986175,sports
2005,0.0,0.9110287303058388,sports
2006,0.0,0.9948453608247423,sports
2007,0.0,0.884295936621518,sports
2008,0.0,0.9418798665183536,sports
2009,2.2206788546375827e-16,0.8903388278388278,sports
2010,0.0,0.9403463203463203,sports
2011,0.0,0.9783473782771535,sports
2012,0.0,0.9677151594582787,sports
2013,-2.220550222182486e-16,0.7265745007680491,sports
2014,0.0,0.9492753623188406,sports
2015,0.0,0.9468778077268644,sports
2016,0.0,0.9728781856441431,sports
2017,0.0,0.8214652014652015,sports
2018,0.0,0.9464285714285714,sports
2019,0.0,0.9878654970760234,sports
2020,0.0,0.9512195121951219,sports
2021,2.220874458675212e-16,0.9552015928322548,sports
2022,0.0,0.9935064935064934,sports
2023,0.0,0.9805825242718447,sports
2024,0.0,0.8849417297076263,sports
2025,0.0,0.9558477237048666,sports
2026,0.0,0.9900990099009901,sports
2027,0.0,0.9608695652173913,sports
2028,0.0,0.8738317757009346,sports
2029,2.220862799634932e-16,0.9266666666666667,sports
2030,0.0,0.9714082123452392,sports
2031,2.220862799634932e-16,0.8762886597938144,sports
2032,0.0,0.7243069641649764,sports
2033,0.0,0.9279605263157895,sports
2034,0.0,0.8749758826934207,sports
2035,0.0,0.9315217391304347,sports
2036,0.0,0.9752633753356745,sports
2037,0.0,0.9485930735930737,sports
2038,0.0,0.9362147753236862,sports
2039,0.0,0.8929212362911266,sports
2040,0.0,0.8446183953033268,sports
2041,0.0,0.9063492063492063,sports
2042,0.0,0.9803921568627452,sports
2043,0.0,0.9941860465116279,sports
2044,0.0,0.9515881147540983,sports
2045,0.0,0.9123417721518987,sports
2046,2.220472270861664e-16,0.9505126452494874,sports
2047,0.0,0.8331479421579533,sports
2048,0.0,0.8850429231785164,sports
2049,0.0,0.9469298245614035,sports
2050,0.0,0.9026193758616368,sports
2051,2.220874458675212e-16,0.9490421868273784,sports
2052,0.0,0.7812460347671615,sports
2053,0.0,0.9492753623188406,sports
2054,0.0,0.7611740348313238,sports
2055,0.0,0.9734578381437464,sports
2056,0.0,0.9247835497835497,sports
2057,0.0,0.9748976513682397,sports
2058,0.0,0.9370129870129871,sports
2059,0.0,0.8563384813384813,sports
2060,0.0,0.9892799816555835,sports
2061,0.0,0.9686025943396226,sports
2062,2.220874458675212e-16,0.9319999999999999,sports
2063,0.0,0.9194444444444444,sports
2064,2.220862799634932e-16,0.8599598930481284,sports
2065,0.0,0.9681818181818183,sports
2066,0.0,0.942907334211682,sports
2067,-2.220473774328343e-16,1.0,sports
2068,0.0,0.8902118059907256,sports
2069,0.0,0.940893470790378,sports
2070,0.0,0.9755683901723505,sports
2071,0.0,0.9838709677419355,sports
2072,0.0,0.9855769230769231,sports
2073,2.2206788546375827e-16,0.9110801309249605,sports
2074,-2.2204726350507114e-16,0.9855769230769231,sports
2075,0.0,0.9423076923076923,sports
2076,0.0,0.9842105263157894,sports
