AUTHOR,JOURNAL,MONTH,YEAR,POEM TITLE,FILENAME,VOL,NO,NOTES
UNTERMEYER_JEAN,Lib,10,1918,Spring,,,,
EASTMAN_MAX,Lib,11,1918,A Morning,,,,
EASTMAN_MAX,Lib,11,1918,To Nicolai Lenin,,,,
HERENDEEN_ANNE,Lib,11,1918,R.T.P.,,,,
HOPKINS_ERNEST,Lib,11,1918, Redemption,,,,
JENNINGS_LESLIE,Lib,11,1918,Old men hoeing,,,,
STACKHOUSE_ELSIE,Lib,11,1918,Words,,,,
WELLES_WINIFRED,Lib,11,1918,Humiliation,,,,
WOOD_CLEMENT,Lib,11,1918, Alien,,,,
BODENHEIM_MAXWELL,Lib,6,1919,  Comparison,,,,
BOWEN_STIRLING,Lib,6,1919,Octave,,,,
DARGAN_OLIVE,Lib,6,1919,Home,,,,
GIBSON_LYDIA,Lib,6,1919, Intimacy,,,,
JOHN_ETHEL,Lib,6,1919, Hidden fires,,,,
NORMILE_F,Lib,6,1919,Morgot,,,,
SASSOON_SIEGFRIED,Lib,6,1919,Night on the convoy,,,,
TREE_IRIS,Lib,6,1919,Sonnet,,,,
UNTERMEYER_LOUIS,Lib,6,1919,Insurrection in April,,,,
BENNETT_GEORGIA,Lib,7,1919, Apart,,,,
GIBSON_LYDIA,Lib,7,1919, Awakening,,,,
McKAY_CLAUDE,Lib,7,1919,After the winters,,,,
McKAY_CLAUDE,Lib,7,1919,A Capitalist at dinner,,,,
McKAY_CLAUDE,Lib,7,1919,A Roman holiday,,,,
McKAY_CLAUDE,Lib,7,1919,If we must die,,,,
McKAY_CLAUDE,Lib,7,1919,The Barrier,,,,
McKAY_CLAUDE,Lib,7,1919,The Little peoples,,,,
McKAY_CLAUDE,Lib,7,1919,The Negro dancers,,,,
NORMILE_F,Lib,7,1919, Conquest,,,,
NORMILE_F,Lib,7,1919,Depths,,,,
TUCKER_IRWIN,Lib,7,1919, In an art museum,,,,
VAN_SYYKE,Lib,7,1919,If earth receives my soul again,,,,
WENTWORTH_C,Lib,7,1919,Youth,,,,
WYNNE_ANNETTE,Lib,7,1919,To my enemy,,,,
