,Author,Time,URL,Favorites,Retweets,Verified,Text
606,spartanman27,Sat Nov 23 09:39:25 +0000 2019,1198174200416161794,0,0,False,@anitasarkeesian This lady’s Life is miserable looking threw the lens of race and gender. Must be fun to talk to during Family gatherings. Maybe she’s the sexist.
607,HeavenOnlyKnows,Sat Nov 23 09:35:09 +0000 2019,1198173127785758720,0,0,False,@anitasarkeesian youre the problem in todays society
608,danielocha_ua,Sat Nov 23 09:35:00 +0000 2019,1198173092188700673,0,0,False,@anitasarkeesian 🤦🏻‍♂️
609,tommytutone14,Sat Nov 23 09:34:57 +0000 2019,1198173077143769093,0,0,False,@anitasarkeesian How are you still talking?
610,joshcoomber5,Sat Nov 23 09:24:52 +0000 2019,1198170539875024896,3,0,False,"@anitasarkeesian If it wasn't for twitter, you wouldn't have a platform left to spout your absolute nonsense. You've made a name for yourself of the back of other people's money and when that hand out fades, so will you. In fact, I'm pretty sure you haven't got that much time left."
611,HenkdeSteen8866,Sat Nov 23 09:18:02 +0000 2019,1198168820277501953,0,0,False,@anitasarkeesian https://t.co/VP10PEYL6w
612,forest_walker,Sat Nov 23 09:17:06 +0000 2019,1198168584406495236,0,0,False,"@anitasarkeesian Must just be fucking tired, since one of the main characters in the first 3 episodes is a female (assuming gender based on voice)."
613,Vandareer,Sat Nov 23 09:13:31 +0000 2019,1198167683373551616,8,0,False,"@anitasarkeesian The armorer, who is the highest ranking and most well respected Mandalorian shown in the show so far, who also has some of the most screen time behind the Mandalorian himself and the baby, is a female. In conclusion, you obviously didn't watch the episode and should shut up."
614,superlovemaker,Sat Nov 23 09:10:32 +0000 2019,1198166931565621248,0,0,False,@anitasarkeesian 🖕🏻
615,MKIVVR6,Sat Nov 23 09:07:43 +0000 2019,1198166224422633472,0,0,False,"@anitasarkeesian Clearly you’re not paying attention then because there’s a female Mandalorian, sorry they didn’t make the armour female."
616,FrankRi37718966,Sat Nov 23 09:05:30 +0000 2019,1198165666479644672,0,0,False,@anitasarkeesian Don’t you have anything better to piss and moan about https://t.co/ymGrgrjBnG
617,JosephNLogan1,Sat Nov 23 08:59:46 +0000 2019,1198164224494755842,0,0,False,@anitasarkeesian Do you have any other qualities about yourself Anita Sarkeesian. Other then bashing nerd sitcoms and movies. Do you honestly believe the crap that you speak. Being a feminist isn't healthy if your just going around targeting male gendered groups. Your no better then the alt-right
618,DanishFolkard,Sat Nov 23 08:58:38 +0000 2019,1198163939399356417,0,0,False,"@anitasarkeesian Have you even watched it, or just pretending to? What about the really cool Mandalorian blacksmith wearing the Roman inspired helmet? Also, the second episode only had 2 actors in it - you can't count jawas. My point being, the cast so far has been small. Give it time. Sheesh."
619,acevedo_krlos,Sat Nov 23 08:57:15 +0000 2019,1198163589078626304,0,0,False,@anitasarkeesian https://t.co/xrO7x2Cmx9
620,lucilargehead,Sat Nov 23 08:56:05 +0000 2019,1198163298673397760,0,0,False,@anitasarkeesian @anitasarkeesian It. Was. The. First. Episode. You literally haven't been presented with the whole show yet and you're already drawing conclusions?
621,DanielWalker43,Sat Nov 23 08:46:06 +0000 2019,1198160785068851200,0,0,False,@anitasarkeesian Don't like it? Don't watch it. Think you can do better? Go make something better.
622,PabloFPS_,Sat Nov 23 08:27:17 +0000 2019,1198156048177213440,0,0,False,@anitasarkeesian 💤💤💤
623,wmcd615,Sat Nov 23 08:24:39 +0000 2019,1198155385628086274,0,0,False,@anitasarkeesian Who cares making something out of nothing
624,JustinCanadian,Sat Nov 23 08:19:41 +0000 2019,1198154135130058753,0,0,False,@anitasarkeesian Oh look what we have here somebody offended by something. https://t.co/JxUKoSMPIQ
625,respectisOaF,Sat Nov 23 08:19:29 +0000 2019,1198154087872835586,1,0,False,@anitasarkeesian Or stop being such a damn cry baby. It’s so sad that all you do is sit Around and try to find something to whine about. It’s pathetic
626,whoisbotsman,Sat Nov 23 08:14:35 +0000 2019,1198152853061173248,0,0,False,@anitasarkeesian You have fallen to the dark side! #youtoo
627,Oskar05565913,Sat Nov 23 08:14:16 +0000 2019,1198152772283256832,0,0,False,@anitasarkeesian So quality is now measured in how many women/gay characters play in a show/movie? God what we have become...
628,samwrightbooks,Sat Nov 23 08:08:12 +0000 2019,1198151247515324416,0,0,False,@anitasarkeesian If that’s all you care about when watching a very good series says a lot about you as a person.
629,Chandler9604,Sat Nov 23 08:06:07 +0000 2019,1198150724644937728,0,0,False,"@anitasarkeesian Because it’s not always about gender or being gay. It’s Star Wars. 95% of the actors in Star Wars are male and it’s one of the best move series of all time. Again, it has nothing to do with gender."
630,limalompsa,Sat Nov 23 08:05:21 +0000 2019,1198150528607363072,0,0,False,"@anitasarkeesian I wish my day was the same but here I am, waking up, hearing you whining🤷🏿‍♂️"
631,BoshoffEmile,Sat Nov 23 07:59:43 +0000 2019,1198149111960276993,1,0,False,@anitasarkeesian Don't watch it and leave it for the Original fanbase and go and watch your hot garbage shitty Disney star wars where rey can't do anything wrong and never goes through any character development.
632,Shadoestar,Sat Nov 23 07:53:50 +0000 2019,1198147631870087168,0,0,False,@anitasarkeesian Obviously you missed the Armorer. Either you weren't paying attention or you deliberately ignored that since you make your money off outrage. You are truly the Darksyde Phil of feminism.
633,BoshoffEmile,Sat Nov 23 07:49:59 +0000 2019,1198146664281845762,1,0,False,"@anitasarkeesian The mandelorian is perfect, go watch your childish starwars films and leave this alone."
634,hegoi13,Sat Nov 23 07:49:55 +0000 2019,1198146646196011008,0,0,False,@anitasarkeesian https://t.co/PYxK0TPozY
635,kumimono,Sat Nov 23 07:42:50 +0000 2019,1198144861872033792,0,0,False,@anitasarkeesian Duh. It's not Womandalorian. 🙄
636,LibertarianInKY,Sat Nov 23 07:31:31 +0000 2019,1198142013335580674,0,0,False,"@anitasarkeesian the fucking #Mandalorian armor maker  who runs the forge is a woman in a traditionally male job with a speaking roll.

So triggered"
637,dannyboylee,Sat Nov 23 07:28:45 +0000 2019,1198141319580749824,1,0,False,@anitasarkeesian The correct spelling of the title is in the image you posted along with your asinine Tweet.
638,HoaxerTV,Sat Nov 23 07:27:38 +0000 2019,1198141036519985154,4,0,False,"@anitasarkeesian I'm sure you've realized it by now, but it's factual that a female actor is playing as a live, non-robot character and it's literally within the first episode. 👍🏽"
639,dannyboylee,Sat Nov 23 07:25:42 +0000 2019,1198140550429282304,1,0,False,@anitasarkeesian https://t.co/CWYdqlXf5i
640,sh46uar,Sat Nov 23 07:12:58 +0000 2019,1198137348069961728,0,0,False,@anitasarkeesian another person with serious inferiority complex. get yourself some help soon.
641,9BitFoxGaming,Sat Nov 23 07:10:21 +0000 2019,1198136688649916416,0,0,False,"@anitasarkeesian The Mandolorian Leader/Black Smith in Episode one that he Reports too....

So yes, u did miss Her.

Would u rather have had some of the Crooks in the Bar he killed be Women? 

Or if it looking for Female Starwars characters u have movies EP 4-8 to watch."
642,PopCatalin,Sat Nov 23 07:09:59 +0000 2019,1198136595041394688,0,0,False,"@anitasarkeesian Quick, the gender police is here. All white males, take cover. Aparently it’s a crime to tell a story with a male character now, it offends people who do not watch the show anyways"
643,TheTruthTTV,Sat Nov 23 07:05:10 +0000 2019,1198135385370583042,0,0,False,@anitasarkeesian You missed a lot apparently.
644,dexuselmago,Sat Nov 23 07:03:32 +0000 2019,1198134972277805058,0,0,False,@anitasarkeesian https://t.co/hGMz78V1ze
645,KasperZZ,Sat Nov 23 07:00:10 +0000 2019,1198134126735437824,0,0,False,@anitasarkeesian Ah Anita is back on patrol again! CyberPunk 2077 didn’t bite on her “job offer” so she’s now looking for another victim. Keep reaching. https://t.co/rLwAUZlrGw
646,TwilitWolf13,Sat Nov 23 06:58:32 +0000 2019,1198133713042694144,0,0,False,"@anitasarkeesian From a tv show based on a movie series that had some of the baddest-ass (bad-assest?) female characters ever. Not to mention there's no shortage of females in media. If you feminists looked past your shallow nature, you'd see that."
647,BoomerHick,Sat Nov 23 06:58:30 +0000 2019,1198133705442676738,0,0,False,@anitasarkeesian Oh and also don't watch it if it gets your panties in a wad.  People have the right to make whatever show they want and whoever they want in that show.
648,GameStom_UD,Sat Nov 23 06:55:35 +0000 2019,1198132971859009537,0,0,False,@anitasarkeesian This isn't even about the gender issue that you have created in your own head...it's about the fact that you are so self centered you can't see beyond your own madness. https://t.co/Z7rsPUV0KA
649,LandriAker,Sat Nov 23 06:55:25 +0000 2019,1198132931576942592,0,0,False,@anitasarkeesian You've missed a lot being trap in your own ego bubble. Try just watching something without painting it with your world views. Please just stop trying to dig up drama.
650,GameStom_UD,Sat Nov 23 06:54:30 +0000 2019,1198132697631272960,0,0,False,"@anitasarkeesian Holy shit you have got to be kidding me...he met with a woman within the first 15 min. She also re-focuses the men that were about to kill eachother instead of looking at their own culture. 

Stop turning a molehill into a mountain so people remember how insufferable you are."
651,BoomerHick,Sat Nov 23 06:54:22 +0000 2019,1198132665590747142,0,0,False,@anitasarkeesian You are extremely tiresome and stupid because the Armorer is a female.
652,Y__WorkFT,Sat Nov 23 06:53:54 +0000 2019,1198132547479330816,0,0,False,"@anitasarkeesian If you watch with the intent on being offended or looking to  count the # of genders, you live a sad sad life. Grow up kid."
653,IDEEINO,Sat Nov 23 06:47:58 +0000 2019,1198131057213743105,0,0,False,@anitasarkeesian https://t.co/Sj4h9dLTN6
654,ichenel,Sat Nov 23 06:44:29 +0000 2019,1198130179303858176,1,0,False,@anitasarkeesian https://t.co/LTYKyo2VAb
655,davey26926600,Sat Nov 23 06:38:20 +0000 2019,1198128632922660864,0,0,False,@anitasarkeesian I can’t stand her
656,Hollowman7717,Sat Nov 23 06:36:33 +0000 2019,1198128183964393482,0,0,False,"@anitasarkeesian You need to delete this tweet because it’s all incorrect information, or your just looking for attention, my advice, look at IMDB for cast information before you tweet this kind of misinformation."
657,davey26926600,Sat Nov 23 06:36:24 +0000 2019,1198128145125134336,0,0,False,@anitasarkeesian Bro this girl needs to shut up.
658,eGirlandChill,Sat Nov 23 06:31:06 +0000 2019,1198126810338344960,0,0,False,"@anitasarkeesian News flash, if the creator wanted female characters in the episode than he would have done it. It’s called artistic expression, 

Seriously, do you just wake up in the morning and think about how you are going to claim sexism on a topic randomly picked from a hat. 
You need help"
659,wrongopinion4,Sat Nov 23 06:30:20 +0000 2019,1198126617832259584,0,0,False,@anitasarkeesian Have you assumed all their genders? In 2019?
660,OtterNoises,Sat Nov 23 06:27:03 +0000 2019,1198125791508389888,0,0,False,@anitasarkeesian enjoy those impressions while they are hot. https://t.co/ChfMyRmwPD
661,Tbone_7896,Sat Nov 23 06:26:39 +0000 2019,1198125690085871616,1,0,False,@anitasarkeesian It's really not that deep. Like it's a tv show not everything has to be ultra inclusive all the time.
662,Jacksons_Dad,Sat Nov 23 06:26:06 +0000 2019,1198125552860876800,0,0,False,@anitasarkeesian With great respect: The single female speaking character in the first episode is a forge priestess who kind of appears to be the apex authority figure in the community.
663,jpw19798,Sat Nov 23 06:25:05 +0000 2019,1198125298199531520,0,0,False,@anitasarkeesian And it's so relaxing.
664,ray_gunnz,Sat Nov 23 06:25:04 +0000 2019,1198125294311198720,1,0,False,@anitasarkeesian The Mando armorer was a speaking woman.
665,InSaviour,Sat Nov 23 06:22:53 +0000 2019,1198124745071321089,1,0,False,@anitasarkeesian https://t.co/Lh9pK9hV33
666,AllClearly,Sat Nov 23 06:15:23 +0000 2019,1198122857643094016,0,0,False,"@anitasarkeesian Tired because the forger is a woman, in a position of authority and has almost as many lines as the main character."
667,efrencamilo,Sat Nov 23 06:15:00 +0000 2019,1198122758145601536,0,0,False,"@anitasarkeesian Simple solution to your complaint: don’t watch it, period. https://t.co/T33OZaRhwI"
668,I_WillRuleYou,Sat Nov 23 06:13:42 +0000 2019,1198122430796972033,0,0,False,@anitasarkeesian Females had the last few Star Wars. Let us have this.
669,IamSal_,Sat Nov 23 06:11:22 +0000 2019,1198121845901451265,0,0,False,@anitasarkeesian You are the reason why this world is messed up. Stop ruining mine and other people's childhood. Stop ruining arguably the best franchise and movie franchise ever.
670,notimefodat_760,Sat Nov 23 06:09:41 +0000 2019,1198121419785138176,0,0,False,"@anitasarkeesian nice ratio, loser"
671,ValhallaCenturi,Sat Nov 23 06:04:51 +0000 2019,1198120206473875456,0,0,False,@anitasarkeesian Entitled much?
672,b5guyri,Sat Nov 23 06:04:46 +0000 2019,1198120185187721216,0,0,False,@anitasarkeesian I find it both hilarious and offensive as a fat white cis male that you nitpick everything based on female content but I hear you say zilch about robots. Do you feel organic life takes precedence over in organic sentient beings? I bet you are for robot slavery
673,NickHan73131881,Sat Nov 23 06:04:39 +0000 2019,1198120156322353152,0,0,False,@anitasarkeesian https://t.co/QPwuoj8iOm
674,Beejis,Sat Nov 23 06:01:10 +0000 2019,1198119279322914816,0,0,False,@anitasarkeesian The head of the Mandalorians is a matriarch. She’s very influential in the series thus far and in the lore.
675,INF_Lewiss,Sat Nov 23 05:59:52 +0000 2019,1198118949956788225,0,0,False,"@anitasarkeesian youve lost nothing but the brain cells you never even had, my dear."
676,GibbonMcgee,Sat Nov 23 05:58:59 +0000 2019,1198118728715530240,0,0,False,@anitasarkeesian Maybe focusing on gender is a zero sum game ? https://t.co/BynO1jiEYA
677,stooboot,Sat Nov 23 05:55:26 +0000 2019,1198117834720710657,0,0,False,@anitasarkeesian twitter needs a down vote system for tweets like this
678,CoreyCapella,Sat Nov 23 05:51:55 +0000 2019,1198116951156854790,0,0,False,@anitasarkeesian Star Wars that isn’t ruined by female characters. I might actually watch it now.
679,ravelivesmatter,Sat Nov 23 05:45:15 +0000 2019,1198115274475487232,0,0,False,"@anitasarkeesian Yes, you missed the fact that it's a great show. It's a new show. There may be female characters in its future. Too early to assume the worst."
680,SpleeYark,Sat Nov 23 05:42:55 +0000 2019,1198114687029858304,0,0,False,"@anitasarkeesian Did you just assume ""Baby Yoda's"" gender? How dare you!"
681,CircumcisionWis,Sat Nov 23 05:37:06 +0000 2019,1198113220009041921,0,0,False,"@anitasarkeesian No, you're just extremely sexist."
682,lmaoGhoul,Sat Nov 23 05:34:46 +0000 2019,1198112635591507969,0,0,False,@anitasarkeesian https://t.co/8s02zvz8Ez
683,newport_tanner,Sat Nov 23 05:34:41 +0000 2019,1198112612086472704,0,0,False,@anitasarkeesian I dunno how u have friends like fuck hanging out with u gotta be annoying asf u the type to go out to see a movie and then complain and leave mid movie
684,client3le,Sat Nov 23 05:31:45 +0000 2019,1198111874547621888,0,0,False,@anitasarkeesian I mean... its a fantasy world.. and series..
685,LVNick702,Sat Nov 23 05:29:38 +0000 2019,1198111343242465280,0,0,False,@anitasarkeesian https://t.co/g9WIkYzSUE
686,hawksfan2018,Sat Nov 23 05:28:31 +0000 2019,1198111061829832704,0,0,False,@anitasarkeesian Perhaps if you did a quick search on wikipedia you would have seen Gina Carano and Ming Na Wen are part of the cast. Gina Carano's casting was announced last year and Ming Na Wen was announced in August. Stay woke though
687,LVNick702,Sat Nov 23 05:28:19 +0000 2019,1198111010810286081,0,0,False,@anitasarkeesian https://t.co/o9V5V9tgC4
688,Wiltheww,Sat Nov 23 05:28:11 +0000 2019,1198110977654476800,0,0,False,@anitasarkeesian The fact that people like you have the AUDACITY to care about something like this makes me sick
689,Venom53032795,Sat Nov 23 05:23:05 +0000 2019,1198109692825931777,0,0,False,"@anitasarkeesian It's not made for you, so shut up"
690,LefturnRight,Sat Nov 23 05:18:48 +0000 2019,1198108617540456450,0,0,False,@anitasarkeesian People who only watch stuff to do a head count and complain later on the internet are pretty useless.
691,m_comixz,Sat Nov 23 05:16:49 +0000 2019,1198108115310264321,0,0,False,@anitasarkeesian https://t.co/3Gvqpe1pAO
692,hard_cora_,Sat Nov 23 05:13:25 +0000 2019,1198107263296131072,0,0,False,@anitasarkeesian Some critics are just people who weren’t listened to as a child so they have to scream into the void and make other non bias critics look bad
693,Mainer90,Sat Nov 23 05:12:46 +0000 2019,1198107098246209537,0,0,False,@anitasarkeesian Remind me again who you are? Because what comes to mind is someone who was found to have plagiarized videos on youtube for a very biased review of games.
694,murphballer,Sat Nov 23 05:11:47 +0000 2019,1198106848580247552,0,0,False,@anitasarkeesian Who cares? There is an entire catagory dedicated to “princesses”. Where is the prince catagory?!? 😢😢🙄
695,Nelg512,Sat Nov 23 05:10:42 +0000 2019,1198106575736582144,0,0,False,@anitasarkeesian You're  special kind of person ain't ya?
696,ShaunORourke5,Sat Nov 23 05:08:52 +0000 2019,1198106118121238529,1,0,False,@anitasarkeesian The female Mandalorian who forges his armor speaks or did you miss that?
697,coltfan187,Sat Nov 23 05:08:25 +0000 2019,1198106002102652928,0,0,False,@anitasarkeesian https://t.co/jbACDeDXVP
698,_kitty_kraus,Sat Nov 23 05:07:02 +0000 2019,1198105654206042112,2,0,False,"@anitasarkeesian Don't get me wrong, I'm a feminist myself but tbh most of the characters are aliens and we don't know if baby Yoda is a boy or girl and you are simply assuming that it is a boy👀 you're using your own perceptions of gender to deem what is appropriate for a boy or a girl to be 🧐"
699,FelcynZachary,Sat Nov 23 05:05:27 +0000 2019,1198105255889661953,2,0,False,@anitasarkeesian Lol you even spelled mandalorian wrong. The beginning episodes set the mandalorian up. We do know their is a main female character probably next episode we meet. The leader of his clan is female.
700,OMGitzReapz,Sat Nov 23 05:05:25 +0000 2019,1198105247199023105,0,0,False,@anitasarkeesian https://t.co/yIIel130xG
701,atmarebirth,Sat Nov 23 05:04:10 +0000 2019,1198104932504809472,0,0,False,"@anitasarkeesian i thought you were sent to the halls of history, irrelevant but here you are with some stupif shet again."
702,GetJames007,Sat Nov 23 04:57:01 +0000 2019,1198103132548583425,0,0,False,@anitasarkeesian https://t.co/u3aPskCKRp
703,MisterBald47,Sat Nov 23 04:55:33 +0000 2019,1198102765748314112,0,0,False,"@anitasarkeesian Stop pretending to be offended.
Just because a female doesn’t make an appearance doesn’t fucking mean that the mandelorian hates women!!
You just want attention."
704,tksaturn,Sat Nov 23 04:53:46 +0000 2019,1198102317104533504,0,0,False,@anitasarkeesian https://t.co/276oT2rBmI
705,HarikLt,Sat Nov 23 04:50:43 +0000 2019,1198101550612152322,0,0,False,@anitasarkeesian Ohhh please don’t you have real life problems ......
