,Author,Time,URL,Favorites,Retweets,Verified,Text
275,bigvyod,Tue Jan 07 20:16:17 +0000 2020,1214641930501382144,5,0,False,"@timandsid Tkachuk's between the legs goal.... much to do with situation and time left on clock combined with sick skills.
https://t.co/JyiB0Wrveb"
276,G_Semerdjian,Tue Jan 07 20:16:07 +0000 2020,1214641885203062785,1,0,False,@timandsid https://t.co/9pSp9VlUrJ
277,joelvanderlee,Tue Jan 07 20:15:44 +0000 2020,1214641790772490245,0,0,False,@timandsid No
278,willynylly,Tue Jan 07 20:15:34 +0000 2020,1214641748405735424,1,0,False,@timandsid https://t.co/ginJdnICuT
279,allhockey96,Tue Jan 07 20:15:26 +0000 2020,1214641716197810176,0,0,False,@timandsid No not even close. More perfect timing. Barrie was the right guy to do this to. McDavid likely has scored my top 5 but this was just not one of his best.
280,allhockey96,Tue Jan 07 20:22:27 +0000 2020,1214643482624765961,0,0,False,@timandsid My bad in the other replay I saw it looked 94 and not 44. Fact of the matter is it’s just perfect timing. Those two leaf defenders are forwards out of position.
281,thebause11,Tue Jan 07 20:15:15 +0000 2020,1214641671016574976,0,0,False,@timandsid Oh please stop sucking him off
282,Brantgilson1,Tue Jan 07 20:13:44 +0000 2020,1214641285425963009,0,0,False,@timandsid One of the best
283,FollowGod76,Tue Jan 07 20:11:40 +0000 2020,1214640767836311552,0,0,False,@timandsid No. @MarioLemieuxFdn versus the then Minnesota North Stars in the Finals
284,33Jmcgrath,Tue Jan 07 20:08:52 +0000 2020,1214640063914659840,0,0,False,@timandsid https://t.co/SjpNT24aVH
285,joshyang9,Tue Jan 07 20:08:17 +0000 2020,1214639916627451905,0,0,False,"@timandsid Canucks v Calgary April 10th, 2010: the Ehrhoff slap pass to Henrik Sedin who no look tip passes the puck between his legs right on the stick of Daniel Sedin in the corner, who then drives to the net, goes between the legs too is best team skill goal imo https://t.co/WLJ6VRIio4"
286,edmuntin,Tue Jan 07 20:07:19 +0000 2020,1214639672694960129,0,0,False,@timandsid Just one move and one step to get past defender but speed is the key
287,thecro88,Tue Jan 07 20:07:12 +0000 2020,1214639644698140673,1,0,False,@timandsid https://t.co/PhuSiTwjmI
288,Ghostrider1174,Tue Jan 07 20:07:08 +0000 2020,1214639625387544576,0,0,False,@timandsid yes its nice to watch great goals but all these people saying did you see what mcdavid did to rielly is actually like there living in a box News for those people McDavid has done that many a times to many d man in the league
289,Deceptiquan1,Tue Jan 07 20:07:06 +0000 2020,1214639617120468993,0,0,False,@timandsid this is up there with me along with Lemiuex on Casey &amp; Datsyuk on Turco
290,TRY1974,Tue Jan 07 20:04:28 +0000 2020,1214638956547125248,1,0,False,"@timandsid This one, is the greatest goal of all time.  #DenisSavard v. @EdmontonOilers 

https://t.co/SNKCULCn6t"
291,SugarDoyle,Tue Jan 07 20:03:39 +0000 2020,1214638751378489344,0,0,False,@timandsid Always enjoyed the called shot... https://t.co/I3jAvIovpp
292,will_lylyk,Tue Jan 07 20:03:29 +0000 2020,1214638707082514433,7,0,False,@timandsid This one if not the best is amongst the best https://t.co/09ORbFw2Sl
293,CrashCorey,Tue Jan 07 20:55:29 +0000 2020,1214651795395481602,0,0,False,@will_lylyk @timandsid They were soooo slow back then
294,JeffWiggans,Tue Jan 07 20:03:20 +0000 2020,1214638669065334795,0,0,False,@timandsid I am sure Mario has had better
295,Archie43212,Tue Jan 07 20:01:36 +0000 2020,1214638234267013121,0,0,False,@timandsid Nope
296,JRSuperStar4,Tue Jan 07 20:01:13 +0000 2020,1214638135776165888,0,0,False,@timandsid It's not even Mcdavid's best goal
297,WinsAre4Losers,Tue Jan 07 19:59:49 +0000 2020,1214637785975361537,0,0,False,"@timandsid This was less about McDavid's skill and more about his all-time physical tools. I'm not sure there's another player, ever, who could have physically pulled this off at that speed."
298,tim_micallef,Tue Jan 07 19:58:29 +0000 2020,1214637448506028032,140,0,True,@timandsid It's amazing how many people have no idea...that this tweet was simply to create a thread of the greatest goals of all-time!!!  Help folks smile at some of the ridiculousness we've seen.   And maybe even show some kids goals they have never seen...but twitter be twittering.
299,Afsh18,Wed Jan 08 12:40:27 +0000 2020,1214889604035289090,0,0,False,@tim_micallef @timandsid Worst quality ever but I think McDavid learned that move from l’artiste ak27 alexie kovalev thé gréât https://t.co/xwdmWlCmK2
300,FansLeaf,Wed Jan 08 02:00:23 +0000 2020,1214728522851397632,0,0,False,@tim_micallef @timandsid Whatever https://t.co/S5d7FyfHR2
301,JackieH90226050,Wed Jan 08 00:01:06 +0000 2020,1214698504603471873,0,0,False,"@tim_micallef @timandsid I agree the game was nerve racking . As Canadians we take was throwing at us ,good and bad . Nerves are Rattled with  fans can only image how Rattled they were .🇨🇦🇨🇦🇨🇦 🇨🇦🇨🇦🇨🇦🇨🇦
."
302,bradgrierson,Tue Jan 07 23:50:14 +0000 2020,1214695772698161152,0,0,False,@tim_micallef @timandsid What are you talking about?
303,introll_net,Tue Jan 07 22:57:53 +0000 2020,1214682596589723648,1,0,False,"@tim_micallef @timandsid Drama queens over at Tim and Sid, https://t.co/Ss0QWCXZRY"
304,guyLanglois14,Tue Jan 07 22:51:42 +0000 2020,1214681041845342208,0,0,False,@tim_micallef @timandsid the a big mac and bacon
305,bets_hammer,Tue Jan 07 22:39:02 +0000 2020,1214677852777435136,0,0,False,@tim_micallef @timandsid Twitter be twittering!
306,corno17,Tue Jan 07 22:37:47 +0000 2020,1214677537395077120,0,0,False,@tim_micallef @timandsid People are fucked👍 to many opinionated keyboard clowns!!! Cancel culture at it’s finest
307,Juve49er,Tue Jan 07 21:26:40 +0000 2020,1214659642359455744,0,0,False,"@tim_micallef @timandsid Tim you’re one of the few out there that’s actually worth listening to. You seem like you’re real and you know sports. Large chunk of the guys on the air try way to hard, dont watch sports and are complete phonies. They should work for tmz sports"
308,JakeJingleHymen,Tue Jan 07 20:46:24 +0000 2020,1214649506366709760,21,0,False,"@tim_micallef @timandsid Maybe you should have titled the original post: ""Hey, this McDavid goal was great! Let's post some clips of other great goals"" ... but walking it back after embarassment is fun, too."
309,horserplett,Tue Jan 07 20:37:56 +0000 2020,1214647375995817984,0,0,False,@tim_micallef @timandsid Well you didn’t make anyone smile with your disgusting judgement of Don Cherry. You and you partner should just quit. You’re not wanted or respected anymore. #SCUM
310,kenandchristine,Tue Jan 07 20:24:22 +0000 2020,1214643964747206656,0,0,False,@tim_micallef @timandsid Not surprising... if the Toronto fans would only forget that mcdavid plays in the west and not on the leafs..
311,JStillar,Tue Jan 07 20:10:09 +0000 2020,1214640384325902340,0,0,False,@tim_micallef @timandsid Amen!
312,Cocopicks1,Tue Jan 07 20:07:18 +0000 2020,1214639668945285121,0,0,False,@tim_micallef @timandsid Holidays are over and on cue everyone back to being douches.
313,NoelHal50751780,Tue Jan 07 20:05:46 +0000 2020,1214639282855374849,0,0,False,@tim_micallef @timandsid Well said Tim. Twitter gets absolutely ridiculous sometimes
314,theotherjsmith,Tue Jan 07 20:02:18 +0000 2020,1214638409765064705,0,0,False,@tim_micallef @timandsid Kinda had a feeling this might go squirrelly on ya.
315,RogerRabbitleg,Tue Jan 07 20:01:37 +0000 2020,1214638238935072769,2,0,False,"@tim_micallef @timandsid What's truly amazing is the fact that you seem somehow surprised by the fact that ""Twitter be twittering"""
316,Bryan_Leitch,Tue Jan 07 20:38:17 +0000 2020,1214647466630340608,0,0,False,@RogerRabbitleg @tim_micallef @timandsid I don’t think he’s surprised at all if you look at how little he’s been using twitter lately.
317,RogerRabbitleg,Tue Jan 07 20:42:28 +0000 2020,1214648519086133248,0,0,False,"@Bryan_Leitch @tim_micallef @timandsid I was just looking at the actual post in which he literally used a synonym for the word ""surprised"""
318,DeLavoy7,Tue Jan 07 19:59:33 +0000 2020,1214637718480859136,0,0,False,@tim_micallef @timandsid are you really surprised Tim ?
319,MrClean84,Tue Jan 07 19:56:18 +0000 2020,1214636898347442176,0,0,False,@timandsid Has Morgan Reilly found his jock strap yet?
320,shaun66327257,Tue Jan 07 19:54:13 +0000 2020,1214636374587887617,2,0,False,"@timandsid This one maybe.
https://t.co/uUXTZPdgzL"
321,EliArlidge,Tue Jan 07 19:53:49 +0000 2020,1214636277179416576,0,0,False,@timandsid Mario in the playoffs schooling Minnesota North Stars 🇨🇦🏒👌👍
322,TimDWalkOS,Tue Jan 07 19:51:58 +0000 2020,1214635808084221952,1,0,False,@timandsid Goal of the year took 6 days
323,IanMacd47681792,Tue Jan 07 19:51:39 +0000 2020,1214635728983904257,0,0,False,@timandsid Great goal but cmon 🙄
324,mykhuis,Tue Jan 07 19:50:17 +0000 2020,1214635386561007619,0,0,False,@timandsid https://t.co/PryW3SzMeE
325,J__Bchrd,Tue Jan 07 19:50:07 +0000 2020,1214635343502290945,0,0,False,"@timandsid He beat a good defenceman that has been playing crappy lately, and scored on a mediocre goalie. For that reason it is not the best skill goal I have ever seen."
326,19Morganr,Tue Jan 07 19:50:00 +0000 2020,1214635315366744064,0,0,False,@timandsid Tkachuks against Nashville beats this hands down!
327,Starfest2020,Tue Jan 07 19:48:57 +0000 2020,1214635051729739777,0,0,False,@timandsid Wayne Gretzky 16 at World Juniors https://t.co/SlsXdjJE8N via @YouTube
328,MrVari,Tue Jan 07 19:48:36 +0000 2020,1214634960306540544,3,0,False,"@timandsid No way, more like a real bone head D play. Reily has been out to lunch all year."
329,robcotnam,Wed Jan 08 03:57:50 +0000 2020,1214758080199774208,0,0,False,"@MrVari @timandsid Lemme guess-- you've never played hockey, or at least the defenceman position, competitively."
330,hockeyguru111,Tue Jan 07 19:47:41 +0000 2020,1214634733612613633,0,0,False,"@timandsid Sour Opposing fans comments in 3....2....1.....

#Mcjesus"
331,TimDWalkOS,Tue Jan 07 19:46:32 +0000 2020,1214634441387044864,1,0,False,@timandsid Drop my answer?? I'm dropping my pants and... . . ...
332,jberd462,Tue Jan 07 19:46:13 +0000 2020,1214634360445509635,0,0,False,"@timandsid I'm not a hater, it was an awesome move and the kid is the best skater the league has ever seen. But when I think ""skill"" I'm thinking more stick handling dangles rather than he can go 0-60 in 2 seconds and no defense can stop that."
333,Y2KJericho,Tue Jan 07 19:45:28 +0000 2020,1214634175413678080,3,0,False,@timandsid https://t.co/QVXMpoLFo7 that’s the one
334,BrohnSki,Tue Jan 07 19:43:53 +0000 2020,1214633776791375880,0,0,False,@timandsid Svechnikov ALL DAY! ×2
335,4life_flames,Tue Jan 07 19:43:22 +0000 2020,1214633645245206528,1,0,False,@timandsid Ovi 06
336,RobertJohnScan2,Tue Jan 07 19:42:57 +0000 2020,1214633541805305856,0,0,False,@timandsid Yes hands down
337,IslandNucks,Tue Jan 07 19:41:42 +0000 2020,1214633226796294144,1,0,False,@timandsid https://t.co/3ddyt1YJeG pure magic
338,BarMatthews,Tue Jan 07 19:39:03 +0000 2020,1214632557892882432,0,0,False,@timandsid Connor McDavid has done absolutely nothing in the playoffs.
339,wesvezza,Tue Jan 07 19:38:45 +0000 2020,1214632484023021570,8,1,False,"@timandsid Everyone’s shared vids are great goals but they all have a little bit of luck involved OR they were a single bang play (Tkachuk’s). Mcdavid’s goal was sick, planned out and executed."
340,marchands_nose_,Wed Jan 08 11:58:02 +0000 2020,1214878928583766024,0,0,False,@wesvezza @timandsid mcdavids goal is overhyped as hell dude. He made a fake left and went right around one of the worst defensive players in the league and then beat a historically terrible backup in a 5-3 game lol. He’s not that special.
341,greg75042482,Tue Jan 07 19:37:28 +0000 2020,1214632161065787392,0,0,False,"@timandsid Bye far one of the most amazing goals,,it had it all
#wheredidhego#hewasjustrightthere#cyarielly"
342,MohawkJimmy,Tue Jan 07 19:36:14 +0000 2020,1214631852037885952,0,0,False,@timandsid Pavel Bure had some of the nicest skilled goals IMO. He was doing things with the puck that no one else was doing at the time. One of the best goal scorers the game has ever seen. #TimandSid https://t.co/8NZnyvpb09
343,stormey10,Tue Jan 07 19:36:09 +0000 2020,1214631828843352065,0,0,False,"@timandsid Jagr against Hawks.  ""There's only three people in the entire arena he didn't deke out and two of them are ushers"" - Bob Cole."
344,francomeni,Tue Jan 07 19:35:00 +0000 2020,1214631540107427841,0,0,False,"@timandsid It was a good goal but I have seen better, bure goal vs Boston when playing with vancouver, from stick to skate to stick to goal one of the best ever scored....and lemieux vs Minnesota northstars...or any if lemieux goals..."
345,JRoc23,Tue Jan 07 19:34:19 +0000 2020,1214631367788703745,0,0,False,"@timandsid Meh, I've seen better “skill” goals from better left handed shots 
https://t.co/iGr4TK2awZ https://t.co/iNAvgfA3RP"
346,mikeyt_83,Tue Jan 07 19:31:33 +0000 2020,1214630671760740352,0,0,False,@timandsid Come on guys. Give me a break. Not even in top 100.
347,ziv_25,Tue Jan 07 19:31:24 +0000 2020,1214630632812355586,0,0,False,"@timandsid https://t.co/FlePooM6YM

On the grandest stage, I like this one better; Mario Lemieux."
348,andrewskinner18,Tue Jan 07 19:30:37 +0000 2020,1214630438465146884,0,0,False,"@timandsid Rick Nash , when he turned that D pair inside out a couple times"
349,SonOfAPerch,Tue Jan 07 19:30:13 +0000 2020,1214630335486418945,0,0,False,@timandsid It was the NHL’s equivalent of postering someone in the NBA #McDavid
350,marcsudbury4,Tue Jan 07 19:30:03 +0000 2020,1214630295401574403,0,0,False,"@timandsid Ric Nash many years ago.. A couple times.
Mario Lemieux many times.
Steve Yzerman back in the day.

Stop saying every great play you see this week is the best of all time. It was an amazing goal  that's all. One of many this year. #timandsid"
351,natethedadd27,Wed Jan 08 00:22:04 +0000 2020,1214703784431177736,0,0,False,"@marcsudbury4 @timandsid That was a beauty goal, but ya, easy on the best of all time. Mario against North Stars comes to mind. Ovi (rookie season?) on his back was also incredible."
352,teamwilburroge1,Tue Jan 07 19:27:38 +0000 2020,1214629684312526848,0,0,False,"@timandsid It’s a beauty for sure, but countless goals have beat multiple players on a rush going end to end...MARIO, GRETZKY, SAVARD, BOURQUE COFFEE to name a few!!!!"
353,jimpagiamtzis,Tue Jan 07 19:24:29 +0000 2020,1214628891194789889,0,0,False,@timandsid Such an unbelievable show of talent!
354,BarMatthews,Tue Jan 07 19:23:37 +0000 2020,1214628673652842497,0,0,False,"@timandsid What? Not even close!! Are you kidding me? Pavel Bure, Mario Lemieux, Wayne Gretzky, Mike Bossy, and on and on. Had much better"
355,Jmac231012,Tue Jan 07 19:21:30 +0000 2020,1214628141697769480,1,0,False,"@timandsid I am a Homer, but:  https://t.co/VI4uia4uAa  😍😍"
356,TrevorkBoyd4,Tue Jan 07 19:21:07 +0000 2020,1214628047665684482,0,0,False,@timandsid Absolutely he made the goal after he got by the defense look easy
357,TreyPaulhus,Tue Jan 07 19:21:02 +0000 2020,1214628024726851585,0,0,False,@timandsid Yes
358,MattRalston6,Tue Jan 07 19:21:02 +0000 2020,1214628024060170241,1,0,False,@timandsid Pretty damn close....vs a highly skilled D man too.
359,MikeCywink,Tue Jan 07 19:20:48 +0000 2020,1214627964207468544,0,0,False,@timandsid There’s about 10 Datsyuk goals easily better than this one. #TheMagicMan
360,rick3428,Tue Jan 07 19:20:39 +0000 2020,1214627927381417984,0,0,False,@timandsid Spezza OT goal beats Souray and scores on Theodore was pretty good.
361,phillipsjames99,Tue Jan 07 19:20:38 +0000 2020,1214627925342994433,0,0,False,@timandsid It was awesome! Have you ever watched 1 hour of Bobby Orr highlights?
362,schor72,Tue Jan 07 19:20:07 +0000 2020,1214627795210514432,1,0,False,"@timandsid No, stupid question."
363,Jmart2233,Tue Jan 07 19:19:52 +0000 2020,1214627731339710469,0,0,False,"@timandsid For me it’s this one hands down! 👇🏼👇🏼

https://t.co/ltG1QcNudT"
364,SteveGF24,Tue Jan 07 19:19:09 +0000 2020,1214627550883962882,2,0,False,@timandsid Denise Savard. https://t.co/t7g0cTubyQ
365,brancoh_farms,Tue Jan 07 19:18:31 +0000 2020,1214627390636216320,0,0,False,@timandsid Had time to go lacrosse style back hand side shelf around goalies glove once he got around Morgan Riley so NO!
366,brancoh_farms,Tue Jan 07 19:18:59 +0000 2020,1214627510744272896,0,0,False,@timandsid Sorry blocker side
367,SurferJoeAB,Tue Jan 07 19:17:35 +0000 2020,1214627157437079552,0,0,False,@timandsid Absolutely best ever!
368,PrestigeWW_SB,Tue Jan 07 19:17:16 +0000 2020,1214627076650807299,0,0,False,@timandsid Mario Lemieux end to end vs the North Stars in the Stanley Cup Final.  Hands down greatest goal ever.
369,fablexus,Tue Jan 07 19:16:39 +0000 2020,1214626921599782912,4,0,False,@timandsid This one always gives me feels https://t.co/2rzJ5Sx613
370,CaptainSpazma,Tue Jan 07 19:16:25 +0000 2020,1214626862267322370,2,0,False,@timandsid If there is one better I'm sure it was scored by this fella. 😁😁 https://t.co/tj0tCGibnu
371,isles191,Tue Jan 07 19:15:25 +0000 2020,1214626613352161280,0,0,False,@timandsid No. Jager has beauties
372,Element8399,Tue Jan 07 19:15:25 +0000 2020,1214626610822955008,0,0,False,@timandsid Great but not the best I’ve ever seen. Watch a few rockem sockems and you’ll find a lot
373,Parmcat,Tue Jan 07 19:14:42 +0000 2020,1214626429402521602,1,0,False,"@timandsid This Jagr goal has stuck with me

https://t.co/swl7ZHmZgw"
374,KWoronuk99,Tue Jan 07 19:14:30 +0000 2020,1214626380240936960,2,0,False,"@timandsid No, Mario going through Ray Bourque and Any Moog in 1992 is better."
375,Northernshark,Tue Jan 07 19:23:14 +0000 2020,1214628578609909760,0,0,False,@KWoronuk99 @timandsid Wasn’t that the North Stars?
376,KWoronuk99,Tue Jan 07 19:46:50 +0000 2020,1214634519761829888,0,0,False,"@Northernshark @timandsid Nope, Boston,,,, he did have one against Minnesota that was as good if not better, but this one was against Bourque. HOF player"
377,Chris72221748,Tue Jan 07 19:13:10 +0000 2020,1214626044449214465,0,0,False,@timandsid https://t.co/7wk9WfVTdi this one wins...hands down
378,Shachbabe,Tue Jan 07 19:12:28 +0000 2020,1214625869169336320,0,0,False,@timandsid Peter Mahovlich. 1972. Toronto. You know what I mean!
379,DarkMaatta,Tue Jan 07 19:12:24 +0000 2020,1214625854199754752,8,0,False,"@timandsid Tkachuks between the legs from the high slot, top shelf on the Preds. #Flames"
380,drtydds,Tue Jan 07 21:11:05 +0000 2020,1214655720324354048,1,0,False,"@DarkMaatta @timandsid I admit, that was a pretty sweet goal, and I hate that fucker, but would love for him to be on my team!"
381,DarkMaatta,Tue Jan 07 21:56:41 +0000 2020,1214667194757308416,1,0,False,@drtydds @timandsid At least you’re honest.
382,TimDWalkOS,Tue Jan 07 19:51:20 +0000 2020,1214635648696471553,9,0,False,@DarkMaatta @timandsid McDavid had a better version of that too lol
383,DarkMaatta,Tue Jan 07 19:52:08 +0000 2020,1214635851969253376,1,0,False,@TimDWalkOS @timandsid Oilers fans always salty about a #Flames opinion 😂
384,Reckingball24,Wed Jan 08 02:53:36 +0000 2020,1214741915020562433,1,0,False,@DarkMaatta @TimDWalkOS @timandsid Love the flames but love connors goal more!
385,zethfabar88,Wed Jan 08 02:01:36 +0000 2020,1214728829161242625,0,0,False,"@DarkMaatta @TimDWalkOS @timandsid Mcdavid did it in overtime with no time left and from the hashmarks bardown?
Nice try"
386,DarkMaatta,Wed Jan 08 02:33:58 +0000 2020,1214736974306656256,0,0,False,@zethfabar88 @TimDWalkOS @timandsid So like Tkachuks 🤣🤣🤣🤣
387,TimDWalkOS,Tue Jan 07 19:55:44 +0000 2020,1214636759310454784,6,0,False,@DarkMaatta @timandsid https://t.co/CKnLRkxbe0
388,hockeyguru111,Tue Jan 07 19:48:28 +0000 2020,1214634927901175808,1,0,False,@DarkMaatta @timandsid 😂
389,DarkMaatta,Tue Jan 07 19:51:23 +0000 2020,1214635660952227840,0,0,False,@hockeyguru111 @timandsid Just cause McDavid skated around someone really fast and made them look stupid doesn’t mean that’s it’s the best goal of year. It was a nice goal and he should be credited and it should be on a top 10 for sure but not #1 goal I’ve ever seen. Speed skaters skate fast too ya know.
390,TimDWalkOS,Tue Jan 07 21:32:13 +0000 2020,1214661037351292928,0,0,False,@DarkMaatta @hockeyguru111 @timandsid Speed skaters can stick handle you into a pile of beef stew on the ice let alone get a shot off..
391,DarkMaatta,Tue Jan 07 21:58:17 +0000 2020,1214667598266134529,0,0,False,@TimDWalkOS @hockeyguru111 @timandsid He skated around Reilly extremely quick and then roofed it on Hutchinson. Woooooow
392,TimDWalkOS,Tue Jan 07 22:04:12 +0000 2020,1214669085587333120,0,0,False,"@DarkMaatta @hockeyguru111 @timandsid Wooow indeed. I wish I could pull off dangles and roof pucks at top speed, like so many other people are able to do.. https://t.co/5wSr6jPBLE"
393,DarkMaatta,Tue Jan 07 22:30:41 +0000 2020,1214675753033355265,0,0,False,@TimDWalkOS @hockeyguru111 @timandsid Maybe you’re new to hockey and haven’t seen a lot of fancy goals yet? Or you’re extremely biased towards a certain players goals. It was a nice goal not nice enough to be top goal of the year.
394,TimDWalkOS,Tue Jan 07 22:34:09 +0000 2020,1214676625150709760,1,0,False,"@DarkMaatta @hockeyguru111 @timandsid You're right, I see like 2-3 goals like this a night. Shouldn't get so excited. I'm sorry it's just the bias in me and the non bias in you that's really coming through in these tweets. McD just a bum doing average bum things.."
395,DarkMaatta,Tue Jan 07 22:36:09 +0000 2020,1214677127217287168,1,0,False,@TimDWalkOS @hockeyguru111 @timandsid There we go. That’s what we like to see.
396,hockeyguru111,Tue Jan 07 22:35:21 +0000 2020,1214676927841095680,1,0,False,@TimDWalkOS @DarkMaatta @timandsid Beating average bum defense with average bum goalies and their average bum teams with their average bum fans
397,DarkMaatta,Tue Jan 07 22:37:06 +0000 2020,1214677365680300033,1,0,False,@hockeyguru111 @TimDWalkOS @timandsid Don’t make me get leafs fans in here with you calling them bums. Lmfao
398,hockeyguru111,Tue Jan 07 23:04:21 +0000 2020,1214684222750724096,0,0,False,@DarkMaatta @TimDWalkOS @timandsid 😂😂
399,hockeyguru111,Tue Jan 07 19:55:44 +0000 2020,1214636757410435072,0,0,False,"@DarkMaatta @timandsid 😂😂😂😂😂😂

""""Tkatchuk""

🤣🤣🤣🤣🤣🤣🤣"
400,DarkMaatta,Tue Jan 07 19:58:29 +0000 2020,1214637450548563968,0,0,False,@hockeyguru111 @timandsid Uhhh what?
401,philistweeting,Tue Jan 07 19:10:14 +0000 2020,1214625306356699140,0,0,False,@timandsid Recency bias
402,jonointo,Tue Jan 07 19:09:58 +0000 2020,1214625240447356928,0,0,False,@timandsid Morgan McReilly!  🤦‍♂️
403,krowbush_bush,Tue Jan 07 19:08:30 +0000 2020,1214624872489316353,0,0,False,@timandsid Aaahhh NO...!!!!! Johnny is much better at the moves
404,Jarod86011706,Tue Jan 07 19:08:19 +0000 2020,1214624826322604032,3,0,False,@timandsid Tkachuk..through legs..overtime.this year
405,robcotnam,Wed Jan 08 03:56:26 +0000 2020,1214757728654106624,0,0,False,"@Jarod86011706 @timandsid ...and from the high slot to boot. Lots of guys score tweeners close in, while carrying the puck."
406,tmofuckenG,Tue Jan 07 19:06:51 +0000 2020,1214624456821231617,0,0,False,"@timandsid Between that, and the one he scored against columbus"
407,rickgen16,Tue Jan 07 19:06:21 +0000 2020,1214624330237263872,0,0,False,@timandsid Ever????...really... it was a nice goal but come on now
408,okfunnyguy,Tue Jan 07 19:06:15 +0000 2020,1214624306182836224,0,0,False,@timandsid Never seen a guy deke a defence man &amp; goalie before eh guys 👻
409,AndyEdw24,Tue Jan 07 19:04:40 +0000 2020,1214623904548835333,3,0,False,@timandsid It’s the only goal that’s ever been scored that nobody else in the world could have done
410,Backwards_asian,Tue Jan 07 19:04:14 +0000 2020,1214623798634221568,5,0,False,@timandsid that is recency bias because i can recall about 10 goals at least that were more skillfull. the goal was fantastic but lets not act like datsyuk’s goal against dallas or mario splitting the 2 defencemen were not better. this isn’t even mcdavid’s most skillfull goal.
411,scottos123,Tue Jan 07 22:20:29 +0000 2020,1214673183204241408,2,0,False,@Backwards_asian @timandsid Even this year with svechnikovs lacrosse goal and tkachuk's between the leg
412,marchands_nose_,Wed Jan 08 12:00:16 +0000 2020,1214879491622875136,0,0,False,@scottos123 @Backwards_asian @timandsid it’s literally just the simplest move that everyone learns in like fucking minor atom hockey that he used to beat a shitty defender and a historically bad backup goalie. He’s wayyyyy overrated but sportsnet knows it they suck his cock enough people will think he’s good
413,Backwards_asian,Wed Jan 08 17:18:17 +0000 2020,1214959522504040448,0,0,False,@marchands_nose_ @scottos123 @timandsid well hold up he isn’t overrated the man drives play and is ny far the best player offensively in the league.
414,mricer666,Wed Jan 08 01:27:57 +0000 2020,1214720361171832834,1,0,False,@scottos123 @Backwards_asian @timandsid Lacrosse goal been done like 3 times this year
415,scottos123,Wed Jan 08 01:51:03 +0000 2020,1214726174011613184,1,0,False,"@mricer666 @Backwards_asian @timandsid 2 times both by the same players

still it takes a crap ton of talent"
416,Backwards_asian,Tue Jan 07 23:10:11 +0000 2020,1214685691927388160,0,0,False,@scottos123 @timandsid exactly this goal was mostly just mcdavid being able to accelerate faster than anyone we have seen. Its impressive but as far as skill goes ive seen much better
417,ChrisJC77,Tue Jan 07 19:03:42 +0000 2020,1214623661279322112,4,1,False,"@timandsid haha no. It was great, but not even the most skilled goal against the Leafs. May I present the GOAT, pay particular attention to #7 vs Toronto https://t.co/RUCNV6xHCx"
418,shawnlocke1,Tue Jan 07 19:03:05 +0000 2020,1214623509269364736,0,0,False,@timandsid ummmmm NO
419,masher3ht,Tue Jan 07 19:02:54 +0000 2020,1214623461844406272,0,0,False,@timandsid No
420,berts_prospects,Tue Jan 07 19:00:26 +0000 2020,1214622841955667968,0,0,False,@timandsid The one where stamkos was falling down and batted it in out of mid air against the Ducks still blows my mind. Little bit lucky tho
421,RysieSomers,Tue Jan 07 19:00:17 +0000 2020,1214622805049925633,4,0,False,@timandsid The Pavel Bure breakaway stick to skate back to stick and in goal was a #Dandy
422,francomeni,Tue Jan 07 20:44:34 +0000 2020,1214649048315179009,0,0,False,@RysieSomers @timandsid One of  if not the  best all times
423,MohawkJimmy,Tue Jan 07 19:35:00 +0000 2020,1214631539331543046,17,0,False,@RysieSomers @timandsid Bure has some of the best goal highlights IMO. https://t.co/ywPET1FRSH
424,ipatt91,Tue Jan 07 23:01:00 +0000 2020,1214683380165545985,0,0,False,@MohawkJimmy @RysieSomers @timandsid Every goal on Bure's top ten beats it!! Ask Rod Smith #precomposite
425,RPlanamente,Tue Jan 07 18:59:33 +0000 2020,1214622617853997056,35,1,False,@timandsid The Rick Nash goal... not sure who against but he took the defenders jock strap then gave it back to him then scored.
426,Afsh18,Wed Jan 08 12:21:23 +0000 2020,1214884803981533190,0,0,False,@RPlanamente @timandsid I hate that goal screwed me out of $500 bucks if it got to a shootout
427,RPlanamente,Tue Jan 07 19:17:13 +0000 2020,1214627065615540224,27,2,False,@timandsid https://t.co/2GGEn1eVuD
428,JDKid123,Wed Jan 08 04:08:42 +0000 2020,1214760817490452482,0,0,False,@RPlanamente @timandsid Now that is a good one.🏆
429,NetteLee9,Tue Jan 07 20:17:56 +0000 2020,1214642345922191360,0,0,False,@RPlanamente @timandsid I HAVE TO AGREE !!!
430,irinimorgan13,Tue Jan 07 20:49:36 +0000 2020,1214650315095642114,1,0,False,@NetteLee9 @RPlanamente @timandsid Wow. I'm not even gonna watch any of the other goals on this thread. This one gets my vote!
431,Afsh18,Wed Jan 08 12:24:17 +0000 2020,1214885533039677440,0,0,False,@irinimorgan13 @NetteLee9 @RPlanamente @timandsid https://t.co/Srwvj5IWPC number one but basically all of them are beauties
432,KrownCity,Tue Jan 07 18:59:14 +0000 2020,1214622537856045058,19,0,False,@timandsid Mario vs the North Stars in the 1991 final https://t.co/VBwwiHfcDD
433,BeckfordRexton,Tue Jan 07 21:56:09 +0000 2020,1214667059793149952,1,0,False,"@KrownCity @timandsid Not even close 

Lemieux is in slow motion compared

Back then players still smoked"
