,Author,Time,URL,Favorites,Retweets,Verified,Text
209,CheesyLeaf89,Tue Jan 07 20:45:51 +0000 2020,1214649368948527104,0,0,False,"@timandsid @tim_micallef let’s show the kids some beauties - Jagr scores on his side from the late 90s

https://t.co/ODE2PWLOTw"
210,sims_jw,Tue Jan 07 20:45:48 +0000 2020,1214649355975712769,0,0,False,@timandsid https://t.co/IqK9Sf55ps
211,SmileyYYC,Tue Jan 07 20:45:26 +0000 2020,1214649265022091264,2,0,False,@timandsid https://t.co/8SvtBP2OVn
212,jarrettreckse,Tue Jan 07 20:44:54 +0000 2020,1214649129411985408,0,0,False,@timandsid https://t.co/HBQt2Nhf7j
213,PoffAlex,Tue Jan 07 20:43:41 +0000 2020,1214648823299088385,1,0,False,@timandsid This was great but all you gotta do is search YouTube for the name  Bobby Orr and you're gonna be impressed!
214,KeriLKettle,Tue Jan 07 20:43:17 +0000 2020,1214648722690211840,8,0,False,"@timandsid Mario Lemieux faking the shot and letting the puck slide through his legs to Paul Kariya in the Gold Medal Game of the 2002 Olympics.
Biggest stage and he makes a play that nobody has seen before or since."
215,JusCuzUCan,Tue Jan 07 20:36:35 +0000 2020,1214647039193055232,0,0,False,@timandsid That Spezza/Souray goal from way back.
216,coreyrees91,Tue Jan 07 20:35:40 +0000 2020,1214646808527409154,0,0,False,"@timandsid Really?? 😂😂😂 and this isn’t because I’m a leafs fan but is that a serious question? It was a nice goal but really? Even saw someone talk about howbit was a beautiful display of stick handling, meanwhile anyone who’s ever played knows that was 90% skating and edge work"
217,TylerKowalski1,Tue Jan 07 20:34:04 +0000 2020,1214646403714039810,0,0,False,@timandsid Poor Rielly got victimized!! https://t.co/116zG1qe6e
218,MikeDov82997539,Tue Jan 07 20:33:53 +0000 2020,1214646360324001792,0,0,False,@timandsid He made a decent defensemen look like a fool. One flick of Reilly's stick and the play wouldn't have even happened. I say it's more of a bad play by Reilly than a great play by McDavid
219,DorianWasacase,Tue Jan 07 20:33:05 +0000 2020,1214646155482558464,0,0,False,@timandsid Sidney Crosby one hand top shelf against Buffalo
220,wittman98,Tue Jan 07 20:30:41 +0000 2020,1214645551901360133,0,0,False,"@timandsid This is the best.  McDavid probably has half of the top 10 ever scored.
As for Rielly, look at the bright side, he's on a highlight reel forever now"
221,GKouls,Tue Jan 07 20:30:01 +0000 2020,1214645383537803264,0,0,False,@timandsid Rick Nash goal vs Coyotes 2008
222,robscott44,Tue Jan 07 20:27:20 +0000 2020,1214644709714485252,0,0,False,@timandsid I thought Laine’s goal a couple of weeks back was better
223,chron_ike,Tue Jan 07 20:26:15 +0000 2020,1214644435302146054,0,0,False,@timandsid No
224,Z3_Family,Tue Jan 07 20:25:31 +0000 2020,1214644254762364929,0,0,False,@timandsid No! It is nice goal but let’s relax.
225,Chrispineapple2,Tue Jan 07 20:24:02 +0000 2020,1214643880802557953,0,0,False,@timandsid Only thing that would top that is the @timandsid show getting canceled
226,darrennjames89,Tue Jan 07 20:22:32 +0000 2020,1214643503587897345,0,0,False,"@timandsid Yes.  That is beyond anything you can teach, pure natural skill that is only seen by the very select few.  That’s the stuff of legends."
227,Mr_JJT,Tue Jan 07 20:21:24 +0000 2020,1214643218077245440,0,0,False,"@timandsid Can't find the video, but Gretzky undressing every player in the D zone before scoring.  A few more from him before the next group.  Then Coffey going end to end with 3 strides."
228,mjleafs,Tue Jan 07 20:20:04 +0000 2020,1214642879701954561,0,0,False,@timandsid Make or relax or Tim making something out of nothing 5 people are out to lunch the rest understand it’s an amazing goal relax
229,thebause11,Tue Jan 07 20:19:15 +0000 2020,1214642676441567233,0,0,False,@timandsid He went around a pylon and scored on a goalie who shouldn't even be in the league
230,G_Semerdjian,Tue Jan 07 20:18:09 +0000 2020,1214642398455881734,2,0,False,@timandsid This is better! ⬇️ https://t.co/0RdgDVZVHn
231,JoelSavvi,Tue Jan 07 20:17:32 +0000 2020,1214642242557640704,3,0,False,"@timandsid The between the legs goal with no room on Dallas last year was by far his most skilled goal. This was still beautiful, but wasnt as high of a skill play, as it more of a fake out move."
232,djbowie,Tue Jan 07 20:16:48 +0000 2020,1214642058637533184,1,0,False,@timandsid you can never go wrong with an Yzerman goal  https://t.co/9BwyFWndC0
233,bigvyod,Tue Jan 07 20:16:17 +0000 2020,1214641930501382144,5,0,False,"@timandsid Tkachuk's between the legs goal.... much to do with situation and time left on clock combined with sick skills.
https://t.co/JyiB0Wrveb"
234,G_Semerdjian,Tue Jan 07 20:16:07 +0000 2020,1214641885203062785,1,0,False,@timandsid https://t.co/9pSp9VlUrJ
235,joelvanderlee,Tue Jan 07 20:15:44 +0000 2020,1214641790772490245,0,0,False,@timandsid No
236,willynylly,Tue Jan 07 20:15:34 +0000 2020,1214641748405735424,1,0,False,@timandsid https://t.co/ginJdnICuT
237,allhockey96,Tue Jan 07 20:15:26 +0000 2020,1214641716197810176,0,0,False,@timandsid No not even close. More perfect timing. Barrie was the right guy to do this to. McDavid likely has scored my top 5 but this was just not one of his best.
238,thebause11,Tue Jan 07 20:15:15 +0000 2020,1214641671016574976,0,0,False,@timandsid Oh please stop sucking him off
239,Brantgilson1,Tue Jan 07 20:13:44 +0000 2020,1214641285425963009,0,0,False,@timandsid One of the best
240,FollowGod76,Tue Jan 07 20:11:40 +0000 2020,1214640767836311552,0,0,False,@timandsid No. @MarioLemieuxFdn versus the then Minnesota North Stars in the Finals
241,33Jmcgrath,Tue Jan 07 20:08:52 +0000 2020,1214640063914659840,0,0,False,@timandsid https://t.co/SjpNT24aVH
242,joshyang9,Tue Jan 07 20:08:17 +0000 2020,1214639916627451905,0,0,False,"@timandsid Canucks v Calgary April 10th, 2010: the Ehrhoff slap pass to Henrik Sedin who no look tip passes the puck between his legs right on the stick of Daniel Sedin in the corner, who then drives to the net, goes between the legs too is best team skill goal imo https://t.co/WLJ6VRIio4"
243,edmuntin,Tue Jan 07 20:07:19 +0000 2020,1214639672694960129,0,0,False,@timandsid Just one move and one step to get past defender but speed is the key
244,thecro88,Tue Jan 07 20:07:12 +0000 2020,1214639644698140673,1,0,False,@timandsid https://t.co/PhuSiTwjmI
245,Ghostrider1174,Tue Jan 07 20:07:08 +0000 2020,1214639625387544576,0,0,False,@timandsid yes its nice to watch great goals but all these people saying did you see what mcdavid did to rielly is actually like there living in a box News for those people McDavid has done that many a times to many d man in the league
246,Deceptiquan1,Tue Jan 07 20:07:06 +0000 2020,1214639617120468993,0,0,False,@timandsid this is up there with me along with Lemiuex on Casey &amp; Datsyuk on Turco
247,TRY1974,Tue Jan 07 20:04:28 +0000 2020,1214638956547125248,1,0,False,"@timandsid This one, is the greatest goal of all time.  #DenisSavard v. @EdmontonOilers 

https://t.co/SNKCULCn6t"
248,SugarDoyle,Tue Jan 07 20:03:39 +0000 2020,1214638751378489344,0,0,False,@timandsid Always enjoyed the called shot... https://t.co/I3jAvIovpp
249,will_lylyk,Tue Jan 07 20:03:29 +0000 2020,1214638707082514433,7,0,False,@timandsid This one if not the best is amongst the best https://t.co/09ORbFw2Sl
250,JeffWiggans,Tue Jan 07 20:03:20 +0000 2020,1214638669065334795,0,0,False,@timandsid I am sure Mario has had better
251,Archie43212,Tue Jan 07 20:01:36 +0000 2020,1214638234267013121,0,0,False,@timandsid Nope
252,JRSuperStar4,Tue Jan 07 20:01:13 +0000 2020,1214638135776165888,0,0,False,@timandsid It's not even Mcdavid's best goal
253,WinsAre4Losers,Tue Jan 07 19:59:49 +0000 2020,1214637785975361537,0,0,False,"@timandsid This was less about McDavid's skill and more about his all-time physical tools. I'm not sure there's another player, ever, who could have physically pulled this off at that speed."
254,tim_micallef,Tue Jan 07 19:58:29 +0000 2020,1214637448506028032,140,0,True,@timandsid It's amazing how many people have no idea...that this tweet was simply to create a thread of the greatest goals of all-time!!!  Help folks smile at some of the ridiculousness we've seen.   And maybe even show some kids goals they have never seen...but twitter be twittering.
255,MrClean84,Tue Jan 07 19:56:18 +0000 2020,1214636898347442176,0,0,False,@timandsid Has Morgan Reilly found his jock strap yet?
256,shaun66327257,Tue Jan 07 19:54:13 +0000 2020,1214636374587887617,2,0,False,"@timandsid This one maybe.
https://t.co/uUXTZPdgzL"
257,EliArlidge,Tue Jan 07 19:53:49 +0000 2020,1214636277179416576,0,0,False,@timandsid Mario in the playoffs schooling Minnesota North Stars 🇨🇦🏒👌👍
258,TimDWalkOS,Tue Jan 07 19:51:58 +0000 2020,1214635808084221952,1,0,False,@timandsid Goal of the year took 6 days
259,IanMacd47681792,Tue Jan 07 19:51:39 +0000 2020,1214635728983904257,0,0,False,@timandsid Great goal but cmon 🙄
260,mykhuis,Tue Jan 07 19:50:17 +0000 2020,1214635386561007619,0,0,False,@timandsid https://t.co/PryW3SzMeE
261,J__Bchrd,Tue Jan 07 19:50:07 +0000 2020,1214635343502290945,0,0,False,"@timandsid He beat a good defenceman that has been playing crappy lately, and scored on a mediocre goalie. For that reason it is not the best skill goal I have ever seen."
262,19Morganr,Tue Jan 07 19:50:00 +0000 2020,1214635315366744064,0,0,False,@timandsid Tkachuks against Nashville beats this hands down!
263,Starfest2020,Tue Jan 07 19:48:57 +0000 2020,1214635051729739777,0,0,False,@timandsid Wayne Gretzky 16 at World Juniors https://t.co/SlsXdjJE8N via @YouTube
264,MrVari,Tue Jan 07 19:48:36 +0000 2020,1214634960306540544,3,0,False,"@timandsid No way, more like a real bone head D play. Reily has been out to lunch all year."
265,hockeyguru111,Tue Jan 07 19:47:41 +0000 2020,1214634733612613633,0,0,False,"@timandsid Sour Opposing fans comments in 3....2....1.....

#Mcjesus"
266,TimDWalkOS,Tue Jan 07 19:46:32 +0000 2020,1214634441387044864,1,0,False,@timandsid Drop my answer?? I'm dropping my pants and... . . ...
267,jberd462,Tue Jan 07 19:46:13 +0000 2020,1214634360445509635,0,0,False,"@timandsid I'm not a hater, it was an awesome move and the kid is the best skater the league has ever seen. But when I think ""skill"" I'm thinking more stick handling dangles rather than he can go 0-60 in 2 seconds and no defense can stop that."
268,Y2KJericho,Tue Jan 07 19:45:28 +0000 2020,1214634175413678080,3,0,False,@timandsid https://t.co/QVXMpoLFo7 that’s the one
269,BrohnSki,Tue Jan 07 19:43:53 +0000 2020,1214633776791375880,0,0,False,@timandsid Svechnikov ALL DAY! ×2
270,4life_flames,Tue Jan 07 19:43:22 +0000 2020,1214633645245206528,1,0,False,@timandsid Ovi 06
271,RobertJohnScan2,Tue Jan 07 19:42:57 +0000 2020,1214633541805305856,0,0,False,@timandsid Yes hands down
272,IslandNucks,Tue Jan 07 19:41:42 +0000 2020,1214633226796294144,1,0,False,@timandsid https://t.co/3ddyt1YJeG pure magic
273,BarMatthews,Tue Jan 07 19:39:03 +0000 2020,1214632557892882432,0,0,False,@timandsid Connor McDavid has done absolutely nothing in the playoffs.
274,wesvezza,Tue Jan 07 19:38:45 +0000 2020,1214632484023021570,8,1,False,"@timandsid Everyone’s shared vids are great goals but they all have a little bit of luck involved OR they were a single bang play (Tkachuk’s). Mcdavid’s goal was sick, planned out and executed."
275,greg75042482,Tue Jan 07 19:37:28 +0000 2020,1214632161065787392,0,0,False,"@timandsid Bye far one of the most amazing goals,,it had it all
#wheredidhego#hewasjustrightthere#cyarielly"
276,MohawkJimmy,Tue Jan 07 19:36:14 +0000 2020,1214631852037885952,0,0,False,@timandsid Pavel Bure had some of the nicest skilled goals IMO. He was doing things with the puck that no one else was doing at the time. One of the best goal scorers the game has ever seen. #TimandSid https://t.co/8NZnyvpb09
277,stormey10,Tue Jan 07 19:36:09 +0000 2020,1214631828843352065,0,0,False,"@timandsid Jagr against Hawks.  ""There's only three people in the entire arena he didn't deke out and two of them are ushers"" - Bob Cole."
278,francomeni,Tue Jan 07 19:35:00 +0000 2020,1214631540107427841,0,0,False,"@timandsid It was a good goal but I have seen better, bure goal vs Boston when playing with vancouver, from stick to skate to stick to goal one of the best ever scored....and lemieux vs Minnesota northstars...or any if lemieux goals..."
279,JRoc23,Tue Jan 07 19:34:19 +0000 2020,1214631367788703745,0,0,False,"@timandsid Meh, I've seen better “skill” goals from better left handed shots 
https://t.co/iGr4TK2awZ https://t.co/iNAvgfA3RP"
280,mikeyt_83,Tue Jan 07 19:31:33 +0000 2020,1214630671760740352,0,0,False,@timandsid Come on guys. Give me a break. Not even in top 100.
281,ziv_25,Tue Jan 07 19:31:24 +0000 2020,1214630632812355586,0,0,False,"@timandsid https://t.co/FlePooM6YM

On the grandest stage, I like this one better; Mario Lemieux."
282,andrewskinner18,Tue Jan 07 19:30:37 +0000 2020,1214630438465146884,0,0,False,"@timandsid Rick Nash , when he turned that D pair inside out a couple times"
283,SonOfAPerch,Tue Jan 07 19:30:13 +0000 2020,1214630335486418945,0,0,False,@timandsid It was the NHL’s equivalent of postering someone in the NBA #McDavid
284,marcsudbury4,Tue Jan 07 19:30:03 +0000 2020,1214630295401574403,0,0,False,"@timandsid Ric Nash many years ago.. A couple times.
Mario Lemieux many times.
Steve Yzerman back in the day.

Stop saying every great play you see this week is the best of all time. It was an amazing goal  that's all. One of many this year. #timandsid"
285,teamwilburroge1,Tue Jan 07 19:27:38 +0000 2020,1214629684312526848,0,0,False,"@timandsid It’s a beauty for sure, but countless goals have beat multiple players on a rush going end to end...MARIO, GRETZKY, SAVARD, BOURQUE COFFEE to name a few!!!!"
286,jimpagiamtzis,Tue Jan 07 19:24:29 +0000 2020,1214628891194789889,0,0,False,@timandsid Such an unbelievable show of talent!
287,BarMatthews,Tue Jan 07 19:23:37 +0000 2020,1214628673652842497,0,0,False,"@timandsid What? Not even close!! Are you kidding me? Pavel Bure, Mario Lemieux, Wayne Gretzky, Mike Bossy, and on and on. Had much better"
288,Jmac231012,Tue Jan 07 19:21:30 +0000 2020,1214628141697769480,1,0,False,"@timandsid I am a Homer, but:  https://t.co/VI4uia4uAa  😍😍"
289,TrevorkBoyd4,Tue Jan 07 19:21:07 +0000 2020,1214628047665684482,0,0,False,@timandsid Absolutely he made the goal after he got by the defense look easy
290,TreyPaulhus,Tue Jan 07 19:21:02 +0000 2020,1214628024726851585,0,0,False,@timandsid Yes
291,MattRalston6,Tue Jan 07 19:21:02 +0000 2020,1214628024060170241,1,0,False,@timandsid Pretty damn close....vs a highly skilled D man too.
292,MikeCywink,Tue Jan 07 19:20:48 +0000 2020,1214627964207468544,0,0,False,@timandsid There’s about 10 Datsyuk goals easily better than this one. #TheMagicMan
293,rick3428,Tue Jan 07 19:20:39 +0000 2020,1214627927381417984,0,0,False,@timandsid Spezza OT goal beats Souray and scores on Theodore was pretty good.
294,phillipsjames99,Tue Jan 07 19:20:38 +0000 2020,1214627925342994433,0,0,False,@timandsid It was awesome! Have you ever watched 1 hour of Bobby Orr highlights?
295,schor72,Tue Jan 07 19:20:07 +0000 2020,1214627795210514432,1,0,False,"@timandsid No, stupid question."
296,Jmart2233,Tue Jan 07 19:19:52 +0000 2020,1214627731339710469,0,0,False,"@timandsid For me it’s this one hands down! 👇🏼👇🏼

https://t.co/ltG1QcNudT"
297,SteveGF24,Tue Jan 07 19:19:09 +0000 2020,1214627550883962882,2,0,False,@timandsid Denise Savard. https://t.co/t7g0cTubyQ
